2026-01-30T14:37:24+03:00
Running benchStr.exe
Run on (32 X 2494 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x16)
  L1 Instruction 32 KiB (x16)
  L2 Unified 256 KiB (x16)
  L3 Unified 40960 KiB (x1)
--------------------------------------------------------------------------------------------------------------------------------------------------------
Benchmark                                                                                                              Time             CPU   Iterations
std::string str = std::format("test = {} times", k);_median                                                         1870 ns         1862 ns           10
std::string str = std::format("test = {} times", k);_stddev                                                         59.2 ns         66.8 ns           10
std::string str = std::format("test = {} times", k);_cv                                                             3.14 %          3.54 %            10
lstringa<8> str; str.format("test = {} times", k);_mean                                                             2071 ns         2072 ns           10
lstringa<8> str; str.format("test = {} times", k);_median                                                           2065 ns         2063 ns           10
lstringa<8> str; str.format("test = {} times", k);_stddev                                                           45.2 ns         43.0 ns           10
lstringa<8> str; str.format("test = {} times", k);_cv                                                               2.18 %          2.08 %            10
lstringa<32> str; str.format("test = {} times", k);_mean                                                            1047 ns         1048 ns           10
lstringa<32> str; str.format("test = {} times", k);_median                                                          1040 ns         1046 ns           10
lstringa<32> str; str.format("test = {} times", k);_stddev                                                          15.2 ns         18.3 ns           10
lstringa<32> str; str.format("test = {} times", k);_cv                                                              1.45 %          1.75 %            10
lstringa<8> str = "test = " + k + " times";_mean                                                                     840 ns          839 ns           10
lstringa<8> str = "test = " + k + " times";_median                                                                   847 ns          837 ns           10
lstringa<8> str = "test = " + k + " times";_stddev                                                                  45.8 ns         46.7 ns           10
lstringa<8> str = "test = " + k + " times";_cv                                                                      5.44 %          5.57 %            10
lstringa<32> str = "test = " + k + " times";_mean                                                                    159 ns          159 ns           10
lstringa<32> str = "test = " + k + " times";_median                                                                  159 ns          157 ns           10
lstringa<32> str = "test = " + k + " times";_stddev                                                                 10.8 ns         11.8 ns           10
lstringa<32> str = "test = " + k + " times";_cv                                                                     6.76 %          7.40 %            10
stringa str = "test = " + k + " times";_mean                                                                         167 ns          167 ns           10
stringa str = "test = " + k + " times";_median                                                                       158 ns          159 ns           10
stringa str = "test = " + k + " times";_stddev                                                                      19.8 ns         19.6 ns           10
stringa str = "test = " + k + " times";_cv                                                                         11.81 %         11.76 %            10
-- Split text and convert to int --/repeats:1                                                                      0.000 ns        0.000 ns   1000000000000
std::string::find + substr + std::strtol_mean                                                                        535 ns          536 ns           10
std::string::find + substr + std::strtol_median                                                                      535 ns          531 ns           10
std::string::find + substr + std::strtol_stddev                                                                     9.03 ns         10.5 ns           10
std::string::find + substr + std::strtol_cv                                                                         1.69 %          1.97 %            10
ssa::splitter + ssa::as_int_mean                                                                                     158 ns          158 ns           10
ssa::splitter + ssa::as_int_median                                                                                   159 ns          159 ns           10
ssa::splitter + ssa::as_int_stddev                                                                                  3.18 ns         3.82 ns           10
ssa::splitter + ssa::as_int_cv                                                                                      2.01 %          2.42 %            10
ssa::splitf + functor_mean                                                                                           191 ns          190 ns           10
ssa::splitf + functor_median                                                                                         192 ns          193 ns           10
ssa::splitf + functor_stddev                                                                                        3.86 ns         5.24 ns           10
ssa::splitf + functor_cv                                                                                            2.02 %          2.76 %            10
-- Replace symbols in text ~400 symbols --/repeats:1                                                               0.000 ns        0.000 ns   1000000000000
Naive (and wrong) replace symbols with std::string find + replace_mean                                              1161 ns         1162 ns           10
Naive (and wrong) replace symbols with std::string find + replace_median                                            1142 ns         1147 ns           10
Naive (and wrong) replace symbols with std::string find + replace_stddev                                            52.4 ns         50.4 ns           10
Naive (and wrong) replace symbols with std::string find + replace_cv                                                4.51 %          4.34 %            10
replace symbols with std::string find_first_of + replace_mean                                                       2164 ns         2163 ns           10
replace symbols with std::string find_first_of + replace_median                                                     2109 ns         2124 ns           10
replace symbols with std::string find_first_of + replace_stddev                                                      156 ns          154 ns           10
replace symbols with std::string find_first_of + replace_cv                                                         7.19 %          7.14 %            10
replace symbols with std::string_view find_first_of + copy_mean                                                     2371 ns         2365 ns           10
replace symbols with std::string_view find_first_of + copy_median                                                   2357 ns         2354 ns           10
replace symbols with std::string_view find_first_of + copy_stddev                                                   72.6 ns         64.3 ns           10
replace symbols with std::string_view find_first_of + copy_cv                                                       3.06 %          2.72 %            10
replace runtime symbols with string expressions and without remembering all search results_mean                     1415 ns         1412 ns           10
replace runtime symbols with string expressions and without remembering all search results_median                   1422 ns         1420 ns           10
replace runtime symbols with string expressions and without remembering all search results_stddev                   32.2 ns         30.3 ns           10
replace runtime symbols with string expressions and without remembering all search results_cv                       2.28 %          2.14 %            10
replace runtime symbols with simstr and memorization of all search results_mean                                     1318 ns         1315 ns           10
replace runtime symbols with simstr and memorization of all search results_median                                   1309 ns         1318 ns           10
replace runtime symbols with simstr and memorization of all search results_stddev                                   45.9 ns         50.1 ns           10
replace runtime symbols with simstr and memorization of all search results_cv                                       3.49 %          3.81 %            10
replace const symbols with string expressions and without remembering all search results_mean                       1132 ns         1130 ns           10
replace const symbols with string expressions and without remembering all search results_median                     1124 ns         1130 ns           10
replace const symbols with string expressions and without remembering all search results_stddev                     34.5 ns         32.9 ns           10
replace const symbols with string expressions and without remembering all search results_cv                         3.05 %          2.91 %            10
replace const symbols with string expressions and memorization of all search results_mean                           1225 ns         1222 ns           10
replace const symbols with string expressions and memorization of all search results_median                         1200 ns         1200 ns           10
replace const symbols with string expressions and memorization of all search results_stddev                         83.0 ns         80.9 ns           10
replace const symbols with string expressions and memorization of all search results_cv                             6.77 %          6.62 %            10
-- Replace symbols in text ~40 symbols --/repeats:1                                                                0.000 ns        0.000 ns   1000000000000
Short Naive (and wrong) replace symbols with std::string find + replace_mean                                         331 ns          331 ns           10
Short Naive (and wrong) replace symbols with std::string find + replace_median                                       323 ns          322 ns           10
Short Naive (and wrong) replace symbols with std::string find + replace_stddev                                      24.6 ns         25.1 ns           10
Short Naive (and wrong) replace symbols with std::string find + replace_cv                                          7.42 %          7.58 %            10
Short replace symbols with std::string find_first_of + replace_mean                                                  371 ns          372 ns           10
Short replace symbols with std::string find_first_of + replace_median                                                371 ns          372 ns           10
Short replace symbols with std::string find_first_of + replace_stddev                                               7.05 ns         5.85 ns           10
Short replace symbols with std::string find_first_of + replace_cv                                                   1.90 %          1.57 %            10
Short replace symbols with std::string_view find_first_of + copy_mean                                                320 ns          320 ns           10
Short replace symbols with std::string_view find_first_of + copy_median                                              318 ns          317 ns           10
Short replace symbols with std::string_view find_first_of + copy_stddev                                             8.08 ns         7.68 ns           10
Short replace symbols with std::string_view find_first_of + copy_cv                                                 2.52 %          2.40 %            10
Short replace runtime symbols with string expressions and without remembering all search results_mean                258 ns          257 ns           10
Short replace runtime symbols with string expressions and without remembering all search results_median              255 ns          257 ns           10
Short replace runtime symbols with string expressions and without remembering all search results_stddev             8.97 ns         7.25 ns           10
Short replace runtime symbols with string expressions and without remembering all search results_cv                 3.48 %          2.82 %            10
Short replace runtime symbols with simstr and memorization of all search results_mean                                382 ns          382 ns           10
Short replace runtime symbols with simstr and memorization of all search results_median                              382 ns          381 ns           10
Short replace runtime symbols with simstr and memorization of all search results_stddev                             30.3 ns         30.1 ns           10
Short replace runtime symbols with simstr and memorization of all search results_cv                                 7.93 %          7.87 %            10
Short replace const symbols with string expressions and without remembering all search results_mean                  210 ns          209 ns           10
Short replace const symbols with string expressions and without remembering all search results_median                207 ns          205 ns           10
Short replace const symbols with string expressions and without remembering all search results_stddev               8.10 ns         9.05 ns           10
Short replace const symbols with string expressions and without remembering all search results_cv                   3.86 %          4.32 %            10
Short replace const symbols with string expressions and memorization of all search results_mean                      319 ns          318 ns           10
Short replace const symbols with string expressions and memorization of all search results_median                    318 ns          321 ns           10
Short replace const symbols with string expressions and memorization of all search results_stddev                   7.77 ns         9.97 ns           10
Short replace const symbols with string expressions and memorization of all search results_cv                       2.44 %          3.14 %            10
-----  Replace All Str To Longer Size ---------/repeats:1                                                          0.000 ns        0.000 ns   1000000000000
replace bb to ---- in std::string|64_mean                                                                            228 ns          228 ns           10
replace bb to ---- in std::string|64_median                                                                          227 ns          228 ns           10
replace bb to ---- in std::string|64_stddev                                                                         5.15 ns         5.65 ns           10
replace bb to ---- in std::string|64_cv                                                                             2.26 %          2.48 %            10
replace bb to ---- in std::string|256_mean                                                                           773 ns          774 ns           10
replace bb to ---- in std::string|256_median                                                                         769 ns          767 ns           10
replace bb to ---- in std::string|256_stddev                                                                        22.5 ns         23.5 ns           10
replace bb to ---- in std::string|256_cv                                                                            2.91 %          3.04 %            10
replace bb to ---- in std::string|512_mean                                                                          1456 ns         1456 ns           10
replace bb to ---- in std::string|512_median                                                                        1455 ns         1460 ns           10
replace bb to ---- in std::string|512_stddev                                                                        36.5 ns         36.8 ns           10
replace bb to ---- in std::string|512_cv                                                                            2.51 %          2.53 %            10
replace bb to ---- in std::string|1024_mean                                                                         3151 ns         3153 ns           10
replace bb to ---- in std::string|1024_median                                                                       3150 ns         3139 ns           10
replace bb to ---- in std::string|1024_stddev                                                                       38.2 ns         44.1 ns           10
replace bb to ---- in std::string|1024_cv                                                                           1.21 %          1.40 %            10
replace bb to ---- in std::string|2048_mean                                                                         8263 ns         8248 ns           10
replace bb to ---- in std::string|2048_median                                                                       8036 ns         8022 ns           10
replace bb to ---- in std::string|2048_stddev                                                                        683 ns          632 ns           10
replace bb to ---- in std::string|2048_cv                                                                           8.27 %          7.66 %            10
replace bb to ---- in lstringa<8>|64_mean                                                                            229 ns          229 ns           10
replace bb to ---- in lstringa<8>|64_median                                                                          228 ns          229 ns           10
replace bb to ---- in lstringa<8>|64_stddev                                                                         14.9 ns         15.2 ns           10
replace bb to ---- in lstringa<8>|64_cv                                                                             6.50 %          6.63 %            10
replace bb to ---- in lstringa<8>|256_mean                                                                           612 ns          608 ns           10
replace bb to ---- in lstringa<8>|256_median                                                                         606 ns          600 ns           10
replace bb to ---- in lstringa<8>|256_stddev                                                                        17.3 ns         16.4 ns           10
replace bb to ---- in lstringa<8>|256_cv                                                                            2.82 %          2.69 %            10
replace bb to ---- in lstringa<8>|512_mean                                                                          1063 ns         1065 ns           10
replace bb to ---- in lstringa<8>|512_median                                                                        1068 ns         1067 ns           10
replace bb to ---- in lstringa<8>|512_stddev                                                                        47.0 ns         48.8 ns           10
replace bb to ---- in lstringa<8>|512_cv                                                                            4.42 %          4.58 %            10
replace bb to ---- in lstringa<8>|1024_mean                                                                         1863 ns         1862 ns           10
replace bb to ---- in lstringa<8>|1024_median                                                                       1866 ns         1862 ns           10
replace bb to ---- in lstringa<8>|1024_stddev                                                                       43.0 ns         35.6 ns           10
replace bb to ---- in lstringa<8>|1024_cv                                                                           2.31 %          1.91 %            10
replace bb to ---- in lstringa<8>|2048_mean                                                                         3465 ns         3449 ns           10
replace bb to ---- in lstringa<8>|2048_median                                                                       3450 ns         3449 ns           10
replace bb to ---- in lstringa<8>|2048_stddev                                                                       81.7 ns          113 ns           10
replace bb to ---- in lstringa<8>|2048_cv                                                                           2.36 %          3.29 %            10
replace bb to ---- by init stringa|64_mean                                                                           172 ns          172 ns           10
replace bb to ---- by init stringa|64_median                                                                         173 ns          171 ns           10
replace bb to ---- by init stringa|64_stddev                                                                        5.28 ns         5.26 ns           10
replace bb to ---- by init stringa|64_cv                                                                            3.07 %          3.05 %            10
replace bb to ---- by init stringa|256_mean                                                                          390 ns          390 ns           10
replace bb to ---- by init stringa|256_median                                                                        386 ns          385 ns           10
replace bb to ---- by init stringa|256_stddev                                                                       9.86 ns         11.3 ns           10
replace bb to ---- by init stringa|256_cv                                                                           2.53 %          2.90 %            10
replace bb to ---- by init stringa|512_mean                                                                          839 ns          839 ns           10
replace bb to ---- by init stringa|512_median                                                                        837 ns          837 ns           10
replace bb to ---- by init stringa|512_stddev                                                                       16.8 ns         15.3 ns           10
replace bb to ---- by init stringa|512_cv                                                                           2.00 %          1.82 %            10
replace bb to ---- by init stringa|1024_mean                                                                        1673 ns         1669 ns           10
replace bb to ---- by init stringa|1024_median                                                                      1672 ns         1688 ns           10
replace bb to ---- by init stringa|1024_stddev                                                                      36.1 ns         37.3 ns           10
replace bb to ---- by init stringa|1024_cv                                                                          2.16 %          2.23 %            10
replace bb to ---- by init stringa|2048_mean                                                                        3133 ns         3125 ns           10
replace bb to ---- by init stringa|2048_median                                                                      3126 ns         3069 ns           10
replace bb to ---- by init stringa|2048_stddev                                                                      61.4 ns         72.0 ns           10
replace bb to ---- by init stringa|2048_cv                                                                          1.96 %          2.31 %            10
-----  Replace All Str To Same Size ---------/repeats:1                                                            0.000 ns        0.000 ns   1000000000000
replace bb to -- in std::string|64_mean                                                                              194 ns          195 ns           10
replace bb to -- in std::string|64_median                                                                            193 ns          195 ns           10
replace bb to -- in std::string|64_stddev                                                                           8.96 ns         8.93 ns           10
replace bb to -- in std::string|64_cv                                                                               4.61 %          4.59 %            10
replace bb to -- in std::string|256_mean                                                                             475 ns          474 ns           10
replace bb to -- in std::string|256_median                                                                           476 ns          474 ns           10
replace bb to -- in std::string|256_stddev                                                                          16.3 ns         17.4 ns           10
replace bb to -- in std::string|256_cv                                                                              3.43 %          3.67 %            10
replace bb to -- in std::string|512_mean                                                                             870 ns          868 ns           10
replace bb to -- in std::string|512_median                                                                           865 ns          868 ns           10
replace bb to -- in std::string|512_stddev                                                                          10.8 ns         11.0 ns           10
replace bb to -- in std::string|512_cv                                                                              1.24 %          1.27 %            10
replace bb to -- in std::string|1024_mean                                                                           1593 ns         1590 ns           10
replace bb to -- in std::string|1024_median                                                                         1597 ns         1604 ns           10
replace bb to -- in std::string|1024_stddev                                                                         21.5 ns         18.0 ns           10
replace bb to -- in std::string|1024_cv                                                                             1.35 %          1.13 %            10
replace bb to -- in std::string|2048_mean                                                                           3248 ns         3244 ns           10
replace bb to -- in std::string|2048_median                                                                         3251 ns         3209 ns           10
replace bb to -- in std::string|2048_stddev                                                                         54.3 ns         49.3 ns           10
replace bb to -- in std::string|2048_cv                                                                             1.67 %          1.52 %            10
replace bb to -- in lstringa<8>|64_mean                                                                              184 ns          184 ns           10
replace bb to -- in lstringa<8>|64_median                                                                            183 ns          180 ns           10
replace bb to -- in lstringa<8>|64_stddev                                                                           7.49 ns         8.24 ns           10
replace bb to -- in lstringa<8>|64_cv                                                                               4.07 %          4.49 %            10
replace bb to -- in lstringa<8>|256_mean                                                                             444 ns          443 ns           10
replace bb to -- in lstringa<8>|256_median                                                                           444 ns          439 ns           10
replace bb to -- in lstringa<8>|256_stddev                                                                          6.78 ns         6.83 ns           10
replace bb to -- in lstringa<8>|256_cv                                                                              1.53 %          1.54 %            10
replace bb to -- in lstringa<8>|512_mean                                                                             776 ns          776 ns           10
replace bb to -- in lstringa<8>|512_median                                                                           780 ns          776 ns           10
replace bb to -- in lstringa<8>|512_stddev                                                                          12.0 ns         14.8 ns           10
replace bb to -- in lstringa<8>|512_cv                                                                              1.55 %          1.91 %            10
replace bb to -- in lstringa<8>|1024_mean                                                                           1435 ns         1434 ns           10
replace bb to -- in lstringa<8>|1024_median                                                                         1432 ns         1444 ns           10
replace bb to -- in lstringa<8>|1024_stddev                                                                         27.6 ns         36.4 ns           10
replace bb to -- in lstringa<8>|1024_cv                                                                             1.92 %          2.54 %            10
replace bb to -- in lstringa<8>|2048_mean                                                                           2934 ns         2930 ns           10
replace bb to -- in lstringa<8>|2048_median                                                                         2857 ns         2860 ns           10
replace bb to -- in lstringa<8>|2048_stddev                                                                          212 ns          192 ns           10
replace bb to -- in lstringa<8>|2048_cv                                                                             7.24 %          6.54 %            10
replace bb to -- by init stringa|64_mean                                                                             154 ns          154 ns           10
replace bb to -- by init stringa|64_median                                                                           153 ns          153 ns           10
replace bb to -- by init stringa|64_stddev                                                                          5.79 ns         5.05 ns           10
replace bb to -- by init stringa|64_cv                                                                              3.75 %          3.29 %            10
replace bb to -- by init stringa|256_mean                                                                            350 ns          348 ns           10
replace bb to -- by init stringa|256_median                                                                          353 ns          347 ns           10
replace bb to -- by init stringa|256_stddev                                                                         7.19 ns         8.09 ns           10
replace bb to -- by init stringa|256_cv                                                                             2.06 %          2.32 %            10
replace bb to -- by init stringa|512_mean                                                                            600 ns          597 ns           10
replace bb to -- by init stringa|512_median                                                                          602 ns          600 ns           10
replace bb to -- by init stringa|512_stddev                                                                         12.0 ns         12.8 ns           10
replace bb to -- by init stringa|512_cv                                                                             1.99 %          2.15 %            10
replace bb to -- by init stringa|1024_mean                                                                          1095 ns         1091 ns           10
replace bb to -- by init stringa|1024_median                                                                        1072 ns         1074 ns           10
replace bb to -- by init stringa|1024_stddev                                                                        50.8 ns         48.9 ns           10
replace bb to -- by init stringa|1024_cv                                                                            4.64 %          4.48 %            10
replace bb to -- by init stringa|2048_mean                                                                          2061 ns         2054 ns           10
replace bb to -- by init stringa|2048_median                                                                        2044 ns         2040 ns           10
replace bb to -- by init stringa|2048_stddev                                                                        84.7 ns         88.3 ns           10
replace bb to -- by init stringa|2048_cv                                                                            4.11 %          4.30 %            10
-----  Hash Map insert and find ---------/repeats:1                                                                0.000 ns        0.000 ns   1000000000000
hashStrMapA<size_t> emplace & find stringa;_mean                                                                 3836756 ns      3770950 ns           10
hashStrMapA<size_t> emplace & find stringa;_median                                                               3799536 ns      3797137 ns           10
hashStrMapA<size_t> emplace & find stringa;_stddev                                                                218864 ns       168661 ns           10
hashStrMapA<size_t> emplace & find stringa;_cv                                                                      5.70 %          4.47 %            10
std::unordered_map<std::string, size_t> emplace & find std::string;_mean                                         5263843 ns      5259487 ns           10
std::unordered_map<std::string, size_t> emplace & find std::string;_median                                       5233935 ns      5161830 ns           10
std::unordered_map<std::string, size_t> emplace & find std::string;_stddev                                        144170 ns       147789 ns           10
std::unordered_map<std::string, size_t> emplace & find std::string;_cv                                              2.74 %          2.81 %            10
hashStrMapA<size_t> emplace & find ssa;_mean                                                                     3437345 ns      3431373 ns           10
hashStrMapA<size_t> emplace & find ssa;_median                                                                   3438017 ns      3446691 ns           10
hashStrMapA<size_t> emplace & find ssa;_stddev                                                                     93669 ns        86956 ns           10
hashStrMapA<size_t> emplace & find ssa;_cv                                                                          2.73 %          2.53 %            10
std::unordered_map<std::string, size_t> emplace & find std::string_view;_mean                                    6320906 ns      6312500 ns           10
std::unordered_map<std::string, size_t> emplace & find std::string_view;_median                                  6328500 ns      6328125 ns           10
std::unordered_map<std::string, size_t> emplace & find std::string_view;_stddev                                   115489 ns       109251 ns           10
std::unordered_map<std::string, size_t> emplace & find std::string_view;_cv                                         1.83 %          1.73 %            10
-----  Build Full Func Name ---------/repeats:1                                                                    0.000 ns        0.000 ns   1000000000000
Build func full name std::string;_mean                                                                              1528 ns         1524 ns           10
Build func full name std::string;_median                                                                            1516 ns         1517 ns           10
Build func full name std::string;_stddev                                                                            34.5 ns         28.7 ns           10
Build func full name std::string;_cv                                                                                2.26 %          1.88 %            10
Build func full name std::string 1;_mean                                                                            1573 ns         1573 ns           10
Build func full name std::string 1;_median                                                                          1565 ns         1569 ns           10
Build func full name std::string 1;_stddev                                                                          48.9 ns         53.1 ns           10
Build func full name std::string 1;_cv                                                                              3.11 %          3.38 %            10
Build func full name std::stream;_mean                                                                              8149 ns         8119 ns           10
Build func full name std::stream;_median                                                                            8147 ns         8057 ns           10
Build func full name std::stream;_stddev                                                                             226 ns          293 ns           10
Build func full name std::stream;_cv                                                                                2.77 %          3.60 %            10
Build func full name stringa;_mean                                                                                   816 ns          816 ns           10
Build func full name stringa;_median                                                                                 813 ns          811 ns           10
Build func full name stringa;_stddev                                                                                26.6 ns         24.4 ns           10
Build func full name stringa;_cv                                                                                    3.27 %          2.99 %            10
Build func full name stringa 1;_mean                                                                                1001 ns          998 ns           10
Build func full name stringa 1;_median                                                                               978 ns          984 ns           10
Build func full name stringa 1;_stddev                                                                              82.3 ns         86.6 ns           10
Build func full name stringa 1;_cv                                                                                  8.22 %          8.67 %            10
