Benchmarks of simstr, version 1.8.1
Sources: https://github.com/orefkov/simstr
Results: https://orefkov.github.io/simstr/results.html
Compiler Clang 22.0.0
2026-03-22T13:18:22+03:00
Running ./benchStr
Run on (32 X 2494.22 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x16)
  L1 Instruction 32 KiB (x16)
  L2 Unified 256 KiB (x16)
  L3 Unified 40960 KiB (x1)
Load Average: 0.20, 0.67, 0.53
***WARNING*** ASLR is enabled, the results may have unreproducible noise in them.
--------------------------------------------------------------------------------------------------------------------------------------------------------
Benchmark                                                                                                              Time             CPU   Iterations
std::string str; ... str += str_var + "abbaabbaabbaabba";_stddev                                                    12.9 ns         12.9 ns            4
std::string str; ... str += str_var + "abbaabbaabbaabba";_cv                                                        1.01 %          1.01 %             4
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba";_mean                                                       426 ns          426 ns            4
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba";_median                                                     426 ns          426 ns            4
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba";_stddev                                                    5.08 ns         5.08 ns            4
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba";_cv                                                        1.19 %          1.19 %             4
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba";_mean                                                     340 ns          340 ns            4
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba";_median                                                   346 ns          346 ns            4
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba";_stddev                                                  14.2 ns         14.2 ns            4
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba";_cv                                                      4.17 %          4.17 %             4
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba";_mean                                                     313 ns          313 ns            4
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba";_median                                                   314 ns          314 ns            4
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba";_stddev                                                  11.6 ns         11.6 ns            4
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba";_cv                                                      3.71 %          3.71 %             4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba";_mean                                                    217 ns          217 ns            4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba";_median                                                  218 ns          218 ns            4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba";_stddev                                                 6.95 ns         6.95 ns            4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba";_cv                                                     3.21 %          3.21 %             4
-- Append string of 16 bytes and const literal of 16 bytes 2048 times, 65536 total length --/repeats:1             0.000 ns        0.000 ns   1000000000000
std::stringstream str; ... str << str_var << "abbaabbaabbaabba"; 2048 times_mean                                   75809 ns        75810 ns            4
std::stringstream str; ... str << str_var << "abbaabbaabbaabba"; 2048 times_median                                 75636 ns        75637 ns            4
std::stringstream str; ... str << str_var << "abbaabbaabbaabba"; 2048 times_stddev                                  1270 ns         1270 ns            4
std::stringstream str; ... str << str_var << "abbaabbaabbaabba"; 2048 times_cv                                      1.68 %          1.68 %             4
std::string str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_mean                                          73098 ns        73098 ns            4
std::string str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_median                                        73402 ns        73402 ns            4
std::string str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_stddev                                         1487 ns         1487 ns            4
std::string str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_cv                                             2.03 %          2.03 %             4
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_mean                                          19767 ns        19767 ns            4
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_median                                        19715 ns        19715 ns            4
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_stddev                                          326 ns          326 ns            4
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_cv                                             1.65 %          1.65 %             4
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_mean                                        17379 ns        17379 ns            4
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_median                                      17356 ns        17356 ns            4
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_stddev                                        164 ns          164 ns            4
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_cv                                           0.94 %          0.94 %             4
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_mean                                        16895 ns        16895 ns            4
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_median                                      16961 ns        16961 ns            4
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_stddev                                        186 ns          186 ns            4
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_cv                                           1.10 %          1.10 %             4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_mean                                       17082 ns        17082 ns            4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_median                                     17027 ns        17027 ns            4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_stddev                                       244 ns          244 ns            4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_cv                                          1.43 %          1.43 %             4
-- Append 2 string of 16 bytes 32 times, 1024 total length --/repeats:1                                            0.000 ns        0.000 ns   1000000000000
std::stringstream str; ... str << str_var1 << str_var2;_mean                                                        1469 ns         1469 ns            4
std::stringstream str; ... str << str_var1 << str_var2;_median                                                      1481 ns         1481 ns            4
std::stringstream str; ... str << str_var1 << str_var2;_stddev                                                      31.4 ns         31.4 ns            4
std::stringstream str; ... str << str_var1 << str_var2;_cv                                                          2.14 %          2.14 %             4
std::string str; ... str += str_var1 + str_var2;_mean                                                               1415 ns         1415 ns            4
std::string str; ... str += str_var1 + str_var2;_median                                                             1404 ns         1404 ns            4
std::string str; ... str += str_var1 + str_var2;_stddev                                                             26.0 ns         26.0 ns            4
std::string str; ... str += str_var1 + str_var2;_cv                                                                 1.84 %          1.84 %             4
lstringa<16> str; ... str += str_var1 + str_var2;_mean                                                               527 ns          527 ns            4
lstringa<16> str; ... str += str_var1 + str_var2;_median                                                             525 ns          525 ns            4
lstringa<16> str; ... str += str_var1 + str_var2;_stddev                                                            8.07 ns         8.07 ns            4
lstringa<16> str; ... str += str_var1 + str_var2;_cv                                                                1.53 %          1.53 %             4
lstringa<128> str; ... str += str_var1 + str_var2;_mean                                                              465 ns          465 ns            4
lstringa<128> str; ... str += str_var1 + str_var2;_median                                                            469 ns          469 ns            4
lstringa<128> str; ... str += str_var1 + str_var2;_stddev                                                           22.5 ns         22.5 ns            4
lstringa<128> str; ... str += str_var1 + str_var2;_cv                                                               4.85 %          4.85 %             4
lstringa<512> str; ... str += str_var1 + str_var2;_mean                                                              408 ns          408 ns            4
lstringa<512> str; ... str += str_var1 + str_var2;_median                                                            415 ns          415 ns            4
lstringa<512> str; ... str += str_var1 + str_var2;_stddev                                                           20.7 ns         20.7 ns            4
lstringa<512> str; ... str += str_var1 + str_var2;_cv                                                               5.06 %          5.06 %             4
lstringa<1024> str; ... str += str_var1 + str_var2;_mean                                                             309 ns          309 ns            4
lstringa<1024> str; ... str += str_var1 + str_var2;_median                                                           310 ns          310 ns            4
lstringa<1024> str; ... str += str_var1 + str_var2;_stddev                                                          3.18 ns         3.18 ns            4
lstringa<1024> str; ... str += str_var1 + str_var2;_cv                                                              1.03 %          1.03 %             4
-- Append text, number, text --/repeats:1                                                                          0.000 ns        0.000 ns   1000000000000
std::stringstream str; str << "test = " << k << " times";_mean                                                      3067 ns         3067 ns            4
std::stringstream str; str << "test = " << k << " times";_median                                                    3055 ns         3055 ns            4
std::stringstream str; str << "test = " << k << " times";_stddev                                                    47.1 ns         47.1 ns            4
std::stringstream str; str << "test = " << k << " times";_cv                                                        1.54 %          1.54 %             4
std::string str = "test = " + std::to_string(k) + " times";_mean                                                     457 ns          457 ns            4
std::string str = "test = " + std::to_string(k) + " times";_median                                                   457 ns          457 ns            4
std::string str = "test = " + std::to_string(k) + " times";_stddev                                                  4.69 ns         4.69 ns            4
std::string str = "test = " + std::to_string(k) + " times";_cv                                                      1.03 %          1.03 %             4
char buf[100]; sprintf(buf, "test = %u times", k); std::string str = buf;_mean                                      1393 ns         1393 ns            4
char buf[100]; sprintf(buf, "test = %u times", k); std::string str = buf;_median                                    1390 ns         1390 ns            4
char buf[100]; sprintf(buf, "test = %u times", k); std::string str = buf;_stddev                                    25.7 ns         25.6 ns            4
char buf[100]; sprintf(buf, "test = %u times", k); std::string str = buf;_cv                                        1.84 %          1.84 %             4
std::string str = std::format("test = {} times", k);_mean                                                           1140 ns         1140 ns            4
std::string str = std::format("test = {} times", k);_median                                                         1150 ns         1150 ns            4
std::string str = std::format("test = {} times", k);_stddev                                                         32.3 ns         32.3 ns            4
std::string str = std::format("test = {} times", k);_cv                                                             2.83 %          2.83 %             4
lstringa<8> str; str.format("test = {} times", k);_mean                                                             1356 ns         1356 ns            4
lstringa<8> str; str.format("test = {} times", k);_median                                                           1349 ns         1349 ns            4
lstringa<8> str; str.format("test = {} times", k);_stddev                                                           39.1 ns         39.1 ns            4
lstringa<8> str; str.format("test = {} times", k);_cv                                                               2.88 %          2.88 %             4
lstringa<32> str; str.format("test = {} times", k);_mean                                                            1002 ns         1003 ns            4
lstringa<32> str; str.format("test = {} times", k);_median                                                          1005 ns         1005 ns            4
lstringa<32> str; str.format("test = {} times", k);_stddev                                                          24.7 ns         24.7 ns            4
lstringa<32> str; str.format("test = {} times", k);_cv                                                              2.46 %          2.46 %             4
lstringa<8> str = "test = " + k + " times";_mean                                                                     262 ns          262 ns            4
lstringa<8> str = "test = " + k + " times";_median                                                                   261 ns          261 ns            4
lstringa<8> str = "test = " + k + " times";_stddev                                                                  3.40 ns         3.40 ns            4
lstringa<8> str = "test = " + k + " times";_cv                                                                      1.30 %          1.30 %             4
lstringa<32> str = "test = " + k + " times";_mean                                                                    126 ns          126 ns            4
lstringa<32> str = "test = " + k + " times";_median                                                                  126 ns          126 ns            4
lstringa<32> str = "test = " + k + " times";_stddev                                                                0.511 ns        0.511 ns            4
lstringa<32> str = "test = " + k + " times";_cv                                                                     0.40 %          0.40 %             4
stringa str = "test = " + k + " times";_mean                                                                         124 ns          124 ns            4
stringa str = "test = " + k + " times";_median                                                                       124 ns          124 ns            4
stringa str = "test = " + k + " times";_stddev                                                                      3.39 ns         3.39 ns            4
stringa str = "test = " + k + " times";_cv                                                                          2.74 %          2.74 %             4
-- Split text and convert to int --/repeats:1                                                                      0.000 ns        0.000 ns   1000000000000
std::string::find + substr + std::strtol_mean                                                                        270 ns          270 ns            4
std::string::find + substr + std::strtol_median                                                                      268 ns          268 ns            4
std::string::find + substr + std::strtol_stddev                                                                     7.54 ns         7.54 ns            4
std::string::find + substr + std::strtol_cv                                                                         2.79 %          2.79 %             4
ssa::splitter + ssa::as_int_mean                                                                                     156 ns          156 ns            4
ssa::splitter + ssa::as_int_median                                                                                   156 ns          156 ns            4
ssa::splitter + ssa::as_int_stddev                                                                                  1.99 ns         1.99 ns            4
ssa::splitter + ssa::as_int_cv                                                                                      1.28 %          1.28 %             4
ssa::splitf + functor_mean                                                                                           207 ns          207 ns            4
ssa::splitf + functor_median                                                                                         207 ns          207 ns            4
ssa::splitf + functor_stddev                                                                                        2.33 ns         2.33 ns            4
ssa::splitf + functor_cv                                                                                            1.12 %          1.12 %             4
-- Replace symbols in text ~400 symbols --/repeats:1                                                               0.000 ns        0.000 ns   1000000000000
Naive (and wrong) replace symbols with std::string find + replace_mean                                               844 ns          844 ns            4
Naive (and wrong) replace symbols with std::string find + replace_median                                             846 ns          846 ns            4
Naive (and wrong) replace symbols with std::string find + replace_stddev                                            8.40 ns         8.40 ns            4
Naive (and wrong) replace symbols with std::string find + replace_cv                                                1.00 %          1.00 %             4
replace symbols with std::string find_first_of + replace_mean                                                       2647 ns         2647 ns            4
replace symbols with std::string find_first_of + replace_median                                                     2649 ns         2649 ns            4
replace symbols with std::string find_first_of + replace_stddev                                                     41.4 ns         41.4 ns            4
replace symbols with std::string find_first_of + replace_cv                                                         1.56 %          1.56 %             4
replace symbols with std::string_view find_first_of + copy_mean                                                     1123 ns         1123 ns            4
replace symbols with std::string_view find_first_of + copy_median                                                   1119 ns         1119 ns            4
replace symbols with std::string_view find_first_of + copy_stddev                                                   27.0 ns         27.0 ns            4
replace symbols with std::string_view find_first_of + copy_cv                                                       2.40 %          2.40 %             4
replace runtime symbols with string expressions and without remembering all search results_mean                     1273 ns         1273 ns            4
replace runtime symbols with string expressions and without remembering all search results_median                   1269 ns         1269 ns            4
replace runtime symbols with string expressions and without remembering all search results_stddev                   42.9 ns         42.9 ns            4
replace runtime symbols with string expressions and without remembering all search results_cv                       3.37 %          3.37 %             4
replace runtime symbols with simstr and memorization of all search results_mean                                     1067 ns         1067 ns            4
replace runtime symbols with simstr and memorization of all search results_median                                   1068 ns         1068 ns            4
replace runtime symbols with simstr and memorization of all search results_stddev                                   9.03 ns         9.03 ns            4
replace runtime symbols with simstr and memorization of all search results_cv                                       0.85 %          0.85 %             4
replace const symbols with string expressions and without remembering all search results_mean                       1029 ns         1029 ns            4
replace const symbols with string expressions and without remembering all search results_median                     1021 ns         1021 ns            4
replace const symbols with string expressions and without remembering all search results_stddev                     24.0 ns         24.0 ns            4
replace const symbols with string expressions and without remembering all search results_cv                         2.33 %          2.33 %             4
replace const symbols with string expressions and memorization of all search results_mean                            887 ns          887 ns            4
replace const symbols with string expressions and memorization of all search results_median                          884 ns          884 ns            4
replace const symbols with string expressions and memorization of all search results_stddev                         19.8 ns         19.8 ns            4
replace const symbols with string expressions and memorization of all search results_cv                             2.23 %          2.23 %             4
-- Replace symbols in text ~40 symbols --/repeats:1                                                                0.000 ns        0.000 ns   1000000000000
Short Naive (and wrong) replace symbols with std::string find + replace_mean                                         166 ns          166 ns            4
Short Naive (and wrong) replace symbols with std::string find + replace_median                                       166 ns          166 ns            4
Short Naive (and wrong) replace symbols with std::string find + replace_stddev                                      1.88 ns         1.88 ns            4
Short Naive (and wrong) replace symbols with std::string find + replace_cv                                          1.13 %          1.13 %             4
Short replace symbols with std::string find_first_of + replace_mean                                                  334 ns          334 ns            4
Short replace symbols with std::string find_first_of + replace_median                                                334 ns          334 ns            4
Short replace symbols with std::string find_first_of + replace_stddev                                               5.22 ns         5.23 ns            4
Short replace symbols with std::string find_first_of + replace_cv                                                   1.57 %          1.57 %             4
Short replace symbols with std::string_view find_first_of + copy_mean                                                154 ns          154 ns            4
Short replace symbols with std::string_view find_first_of + copy_median                                              152 ns          152 ns            4
Short replace symbols with std::string_view find_first_of + copy_stddev                                             4.50 ns         4.50 ns            4
Short replace symbols with std::string_view find_first_of + copy_cv                                                 2.92 %          2.92 %             4
Short replace runtime symbols with string expressions and without remembering all search results_mean                169 ns          169 ns            4
Short replace runtime symbols with string expressions and without remembering all search results_median              169 ns          169 ns            4
Short replace runtime symbols with string expressions and without remembering all search results_stddev             2.26 ns         2.26 ns            4
Short replace runtime symbols with string expressions and without remembering all search results_cv                 1.34 %          1.34 %             4
Short replace runtime symbols with simstr and memorization of all search results_mean                                201 ns          201 ns            4
Short replace runtime symbols with simstr and memorization of all search results_median                              200 ns          200 ns            4
Short replace runtime symbols with simstr and memorization of all search results_stddev                             2.87 ns         2.87 ns            4
Short replace runtime symbols with simstr and memorization of all search results_cv                                 1.43 %          1.43 %             4
Short replace const symbols with string expressions and without remembering all search results_mean                  130 ns          130 ns            4
Short replace const symbols with string expressions and without remembering all search results_median                131 ns          131 ns            4
Short replace const symbols with string expressions and without remembering all search results_stddev               2.75 ns         2.75 ns            4
Short replace const symbols with string expressions and without remembering all search results_cv                   2.12 %          2.12 %             4
Short replace const symbols with string expressions and memorization of all search results_mean                      145 ns          145 ns            4
Short replace const symbols with string expressions and memorization of all search results_median                    145 ns          145 ns            4
Short replace const symbols with string expressions and memorization of all search results_stddev                   1.24 ns         1.24 ns            4
Short replace const symbols with string expressions and memorization of all search results_cv                       0.85 %          0.85 %             4
-----  Replace All Str To Longer Size ---------/repeats:1                                                          0.000 ns        0.000 ns   1000000000000
replace bb to ---- in std::string|64_mean                                                                            151 ns          151 ns            4
replace bb to ---- in std::string|64_median                                                                          150 ns          150 ns            4
replace bb to ---- in std::string|64_stddev                                                                         2.03 ns         2.03 ns            4
replace bb to ---- in std::string|64_cv                                                                             1.34 %          1.34 %             4
replace bb to ---- in std::string|256_mean                                                                           603 ns          603 ns            4
replace bb to ---- in std::string|256_median                                                                         600 ns          600 ns            4
replace bb to ---- in std::string|256_stddev                                                                        7.38 ns         7.38 ns            4
replace bb to ---- in std::string|256_cv                                                                            1.22 %          1.22 %             4
replace bb to ---- in std::string|512_mean                                                                          1060 ns         1060 ns            4
replace bb to ---- in std::string|512_median                                                                        1058 ns         1058 ns            4
replace bb to ---- in std::string|512_stddev                                                                        32.9 ns         32.9 ns            4
replace bb to ---- in std::string|512_cv                                                                            3.10 %          3.10 %             4
replace bb to ---- in std::string|1024_mean                                                                         2332 ns         2332 ns            4
replace bb to ---- in std::string|1024_median                                                                       2323 ns         2323 ns            4
replace bb to ---- in std::string|1024_stddev                                                                        156 ns          156 ns            4
replace bb to ---- in std::string|1024_cv                                                                           6.71 %          6.71 %             4
replace bb to ---- in std::string|2048_mean                                                                         5851 ns         5851 ns            4
replace bb to ---- in std::string|2048_median                                                                       5742 ns         5742 ns            4
replace bb to ---- in std::string|2048_stddev                                                                        405 ns          405 ns            4
replace bb to ---- in std::string|2048_cv                                                                           6.92 %          6.92 %             4
replace bb to ---- in lstringa<8>|64_mean                                                                            127 ns          127 ns            4
replace bb to ---- in lstringa<8>|64_median                                                                          126 ns          126 ns            4
replace bb to ---- in lstringa<8>|64_stddev                                                                         1.74 ns         1.74 ns            4
replace bb to ---- in lstringa<8>|64_cv                                                                             1.37 %          1.37 %             4
replace bb to ---- in lstringa<8>|256_mean                                                                           442 ns          442 ns            4
replace bb to ---- in lstringa<8>|256_median                                                                         439 ns          439 ns            4
replace bb to ---- in lstringa<8>|256_stddev                                                                        9.86 ns         9.86 ns            4
replace bb to ---- in lstringa<8>|256_cv                                                                            2.23 %          2.23 %             4
replace bb to ---- in lstringa<8>|512_mean                                                                           831 ns          831 ns            4
replace bb to ---- in lstringa<8>|512_median                                                                         832 ns          832 ns            4
replace bb to ---- in lstringa<8>|512_stddev                                                                        13.7 ns         13.7 ns            4
replace bb to ---- in lstringa<8>|512_cv                                                                            1.65 %          1.65 %             4
replace bb to ---- in lstringa<8>|1024_mean                                                                         1698 ns         1698 ns            4
replace bb to ---- in lstringa<8>|1024_median                                                                       1696 ns         1696 ns            4
replace bb to ---- in lstringa<8>|1024_stddev                                                                       26.9 ns         26.9 ns            4
replace bb to ---- in lstringa<8>|1024_cv                                                                           1.59 %          1.59 %             4
replace bb to ---- in lstringa<8>|2048_mean                                                                         3256 ns         3256 ns            4
replace bb to ---- in lstringa<8>|2048_median                                                                       3280 ns         3280 ns            4
replace bb to ---- in lstringa<8>|2048_stddev                                                                       73.1 ns         73.1 ns            4
replace bb to ---- in lstringa<8>|2048_cv                                                                           2.25 %          2.25 %             4
replace bb to ---- by init stringa|64_mean                                                                          91.5 ns         91.5 ns            4
replace bb to ---- by init stringa|64_median                                                                        91.9 ns         91.9 ns            4
replace bb to ---- by init stringa|64_stddev                                                                        3.42 ns         3.42 ns            4
replace bb to ---- by init stringa|64_cv                                                                            3.74 %          3.74 %             4
replace bb to ---- by init stringa|256_mean                                                                          306 ns          306 ns            4
replace bb to ---- by init stringa|256_median                                                                        305 ns          305 ns            4
replace bb to ---- by init stringa|256_stddev                                                                       7.25 ns         7.25 ns            4
replace bb to ---- by init stringa|256_cv                                                                           2.37 %          2.37 %             4
replace bb to ---- by init stringa|512_mean                                                                          718 ns          718 ns            4
replace bb to ---- by init stringa|512_median                                                                        719 ns          719 ns            4
replace bb to ---- by init stringa|512_stddev                                                                       7.71 ns         7.71 ns            4
replace bb to ---- by init stringa|512_cv                                                                           1.07 %          1.07 %             4
replace bb to ---- by init stringa|1024_mean                                                                        1629 ns         1629 ns            4
replace bb to ---- by init stringa|1024_median                                                                      1626 ns         1626 ns            4
replace bb to ---- by init stringa|1024_stddev                                                                      21.1 ns         21.1 ns            4
replace bb to ---- by init stringa|1024_cv                                                                          1.30 %          1.30 %             4
replace bb to ---- by init stringa|2048_mean                                                                        3400 ns         3400 ns            4
replace bb to ---- by init stringa|2048_median                                                                      3411 ns         3411 ns            4
replace bb to ---- by init stringa|2048_stddev                                                                      57.0 ns         57.0 ns            4
replace bb to ---- by init stringa|2048_cv                                                                          1.68 %          1.68 %             4
-----  Replace All Str To Same Size ---------/repeats:1                                                            0.000 ns        0.000 ns   1000000000000
replace bb to -- in std::string|64_mean                                                                              114 ns          114 ns            4
replace bb to -- in std::string|64_median                                                                            113 ns          113 ns            4
replace bb to -- in std::string|64_stddev                                                                           3.00 ns         3.00 ns            4
replace bb to -- in std::string|64_cv                                                                               2.62 %          2.62 %             4
replace bb to -- in std::string|256_mean                                                                             390 ns          390 ns            4
replace bb to -- in std::string|256_median                                                                           391 ns          391 ns            4
replace bb to -- in std::string|256_stddev                                                                          6.46 ns         6.46 ns            4
replace bb to -- in std::string|256_cv                                                                              1.66 %          1.66 %             4
replace bb to -- in std::string|512_mean                                                                             743 ns          743 ns            4
replace bb to -- in std::string|512_median                                                                           741 ns          741 ns            4
replace bb to -- in std::string|512_stddev                                                                          7.17 ns         7.17 ns            4
replace bb to -- in std::string|512_cv                                                                              0.97 %          0.97 %             4
replace bb to -- in std::string|1024_mean                                                                           1477 ns         1477 ns            4
replace bb to -- in std::string|1024_median                                                                         1477 ns         1477 ns            4
replace bb to -- in std::string|1024_stddev                                                                         22.5 ns         22.5 ns            4
replace bb to -- in std::string|1024_cv                                                                             1.52 %          1.52 %             4
replace bb to -- in std::string|2048_mean                                                                           2929 ns         2929 ns            4
replace bb to -- in std::string|2048_median                                                                         2932 ns         2932 ns            4
replace bb to -- in std::string|2048_stddev                                                                         32.1 ns         32.1 ns            4
replace bb to -- in std::string|2048_cv                                                                             1.09 %          1.09 %             4
replace bb to -- in lstringa<8>|64_mean                                                                             89.2 ns         89.2 ns            4
replace bb to -- in lstringa<8>|64_median                                                                           88.6 ns         88.6 ns            4
replace bb to -- in lstringa<8>|64_stddev                                                                           1.62 ns         1.62 ns            4
replace bb to -- in lstringa<8>|64_cv                                                                               1.82 %          1.82 %             4
replace bb to -- in lstringa<8>|256_mean                                                                             295 ns          295 ns            4
replace bb to -- in lstringa<8>|256_median                                                                           296 ns          296 ns            4
replace bb to -- in lstringa<8>|256_stddev                                                                          5.80 ns         5.80 ns            4
replace bb to -- in lstringa<8>|256_cv                                                                              1.97 %          1.97 %             4
replace bb to -- in lstringa<8>|512_mean                                                                             553 ns          553 ns            4
replace bb to -- in lstringa<8>|512_median                                                                           547 ns          547 ns            4
replace bb to -- in lstringa<8>|512_stddev                                                                          15.1 ns         14.9 ns            4
replace bb to -- in lstringa<8>|512_cv                                                                              2.72 %          2.69 %             4
replace bb to -- in lstringa<8>|1024_mean                                                                           1122 ns         1122 ns            4
replace bb to -- in lstringa<8>|1024_median                                                                         1112 ns         1112 ns            4
replace bb to -- in lstringa<8>|1024_stddev                                                                         33.2 ns         33.2 ns            4
replace bb to -- in lstringa<8>|1024_cv                                                                             2.96 %          2.96 %             4
replace bb to -- in lstringa<8>|2048_mean                                                                           2088 ns         2088 ns            4
replace bb to -- in lstringa<8>|2048_median                                                                         2076 ns         2076 ns            4
replace bb to -- in lstringa<8>|2048_stddev                                                                         33.4 ns         33.4 ns            4
replace bb to -- in lstringa<8>|2048_cv                                                                             1.60 %          1.60 %             4
replace bb to -- by init stringa|64_mean                                                                            73.9 ns         73.9 ns            4
replace bb to -- by init stringa|64_median                                                                          74.1 ns         74.1 ns            4
replace bb to -- by init stringa|64_stddev                                                                          1.95 ns         1.95 ns            4
replace bb to -- by init stringa|64_cv                                                                              2.63 %          2.63 %             4
replace bb to -- by init stringa|256_mean                                                                            240 ns          240 ns            4
replace bb to -- by init stringa|256_median                                                                          240 ns          240 ns            4
replace bb to -- by init stringa|256_stddev                                                                         3.28 ns         3.28 ns            4
replace bb to -- by init stringa|256_cv                                                                             1.37 %          1.37 %             4
replace bb to -- by init stringa|512_mean                                                                            434 ns          434 ns            4
replace bb to -- by init stringa|512_median                                                                          434 ns          434 ns            4
replace bb to -- by init stringa|512_stddev                                                                         4.69 ns         4.69 ns            4
replace bb to -- by init stringa|512_cv                                                                             1.08 %          1.08 %             4
replace bb to -- by init stringa|1024_mean                                                                           898 ns          898 ns            4
replace bb to -- by init stringa|1024_median                                                                         897 ns          897 ns            4
replace bb to -- by init stringa|1024_stddev                                                                        22.5 ns         22.5 ns            4
replace bb to -- by init stringa|1024_cv                                                                            2.51 %          2.51 %             4
replace bb to -- by init stringa|2048_mean                                                                          1709 ns         1709 ns            4
replace bb to -- by init stringa|2048_median                                                                        1711 ns         1711 ns            4
replace bb to -- by init stringa|2048_stddev                                                                        28.4 ns         28.4 ns            4
replace bb to -- by init stringa|2048_cv                                                                            1.66 %          1.66 %             4
-----  Hash Map insert and find ---------/repeats:1                                                                0.000 ns        0.000 ns   1000000000000
hashStrMapA<size_t> emplace & find stringa;_mean                                                                 3754473 ns      3754484 ns            4
hashStrMapA<size_t> emplace & find stringa;_median                                                               3770505 ns      3770516 ns            4
hashStrMapA<size_t> emplace & find stringa;_stddev                                                                 44910 ns        44913 ns            4
hashStrMapA<size_t> emplace & find stringa;_cv                                                                      1.20 %          1.20 %             4
std::unordered_map<std::string, size_t> emplace & find std::string;_mean                                         3584569 ns      3584594 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string;_median                                       3584871 ns      3584864 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string;_stddev                                         54232 ns        54206 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string;_cv                                              1.51 %          1.51 %             4
hashStrMapA<size_t> emplace & find ssa;_mean                                                                     3718652 ns      3718652 ns            4
hashStrMapA<size_t> emplace & find ssa;_median                                                                   3722300 ns      3722310 ns            4
hashStrMapA<size_t> emplace & find ssa;_stddev                                                                     63421 ns        63405 ns            4
hashStrMapA<size_t> emplace & find ssa;_cv                                                                          1.71 %          1.71 %             4
std::unordered_map<std::string, size_t> emplace & find std::string_view;_mean                                    4196609 ns      4196628 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string_view;_median                                  4205044 ns      4205067 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string_view;_stddev                                    39442 ns        39443 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string_view;_cv                                         0.94 %          0.94 %             4
-----  Build Full Func Name ---------/repeats:1                                                                    0.000 ns        0.000 ns   1000000000000
Build func full name std::string;_mean                                                                               673 ns          673 ns            4
Build func full name std::string;_median                                                                             673 ns          673 ns            4
Build func full name std::string;_stddev                                                                            6.64 ns         6.64 ns            4
Build func full name std::string;_cv                                                                                0.99 %          0.99 %             4
Build func full name std::string 1;_mean                                                                             768 ns          768 ns            4
Build func full name std::string 1;_median                                                                           770 ns          770 ns            4
Build func full name std::string 1;_stddev                                                                          19.1 ns         19.1 ns            4
Build func full name std::string 1;_cv                                                                              2.49 %          2.49 %             4
Build func full name std::stream;_mean                                                                              3165 ns         3165 ns            4
Build func full name std::stream;_median                                                                            3169 ns         3169 ns            4
Build func full name std::stream;_stddev                                                                            34.1 ns         34.1 ns            4
Build func full name std::stream;_cv                                                                                1.08 %          1.08 %             4
Build func full name stringa;_mean                                                                                   472 ns          472 ns            4
Build func full name stringa;_median                                                                                 474 ns          474 ns            4
Build func full name stringa;_stddev                                                                                10.3 ns         10.3 ns            4
Build func full name stringa;_cv                                                                                    2.18 %          2.18 %             4
