Benchmarks of simstr, version 1.6.4
Sources: https://github.com/orefkov/simstr
Results: https://orefkov.github.io/simstr/results.html

Run on (32 X 2513.96 MHz CPU s)
Firefox: 146.0.1.60 webasm
--------------------------------------------------------------------------------------------------------------------------------------------------------
Benchmark                                                                                                              Time             CPU   Iterations
std::string str; ... str += str_var1 + str_var2;_median                                                             2436 ns         2436 ns            4
std::string str; ... str += str_var1 + str_var2;_stddev                                                             44.7 ns         44.7 ns            4
std::string str; ... str += str_var1 + str_var2;_cv                                                                 1.82 %          1.82 %             4
lstringa<16> str; ... str += str_var1 + str_var2;_mean                                                              1196 ns         1196 ns            4
lstringa<16> str; ... str += str_var1 + str_var2;_median                                                            1183 ns         1183 ns            4
lstringa<16> str; ... str += str_var1 + str_var2;_stddev                                                            61.7 ns         61.7 ns            4
lstringa<16> str; ... str += str_var1 + str_var2;_cv                                                                5.15 %          5.15 %             4
lstringa<128> str; ... str += str_var1 + str_var2;_mean                                                             1120 ns         1120 ns            4
lstringa<128> str; ... str += str_var1 + str_var2;_median                                                           1103 ns         1103 ns            4
lstringa<128> str; ... str += str_var1 + str_var2;_stddev                                                           63.3 ns         63.3 ns            4
lstringa<128> str; ... str += str_var1 + str_var2;_cv                                                               5.65 %          5.65 %             4
lstringa<512> str; ... str += str_var1 + str_var2;_mean                                                              973 ns          973 ns            4
lstringa<512> str; ... str += str_var1 + str_var2;_median                                                            963 ns          963 ns            4
lstringa<512> str; ... str += str_var1 + str_var2;_stddev                                                           50.7 ns         50.7 ns            4
lstringa<512> str; ... str += str_var1 + str_var2;_cv                                                               5.22 %          5.22 %             4
lstringa<1024> str; ... str += str_var1 + str_var2;_mean                                                             874 ns          874 ns            4
lstringa<1024> str; ... str += str_var1 + str_var2;_median                                                           881 ns          881 ns            4
lstringa<1024> str; ... str += str_var1 + str_var2;_stddev                                                          41.1 ns         41.0 ns            4
lstringa<1024> str; ... str += str_var1 + str_var2;_cv                                                              4.70 %          4.68 %             4
-- Append text, number, text --/repeats:1                                                                          0.000 ns        0.000 ns   1000000000000
std::stringstream str; str << "test = " << k << " times";_mean                                                      6730 ns         6730 ns            4
std::stringstream str; str << "test = " << k << " times";_median                                                    6645 ns         6645 ns            4
std::stringstream str; str << "test = " << k << " times";_stddev                                                     206 ns          206 ns            4
std::stringstream str; str << "test = " << k << " times";_cv                                                        3.06 %          3.06 %             4
std::string str = "test = " + std::to_string(k) + " times";_mean                                                    1657 ns         1657 ns            4
std::string str = "test = " + std::to_string(k) + " times";_median                                                  1642 ns         1642 ns            4
std::string str = "test = " + std::to_string(k) + " times";_stddev                                                  70.2 ns         70.2 ns            4
std::string str = "test = " + std::to_string(k) + " times";_cv                                                      4.24 %          4.24 %             4
char buf[100]; sprintf(buf, "test = %u times", k); std::string str = buf;_mean                                      2931 ns         2931 ns            4
char buf[100]; sprintf(buf, "test = %u times", k); std::string str = buf;_median                                    2898 ns         2898 ns            4
char buf[100]; sprintf(buf, "test = %u times", k); std::string str = buf;_stddev                                    99.0 ns         99.0 ns            4
char buf[100]; sprintf(buf, "test = %u times", k); std::string str = buf;_cv                                        3.38 %          3.38 %             4
std::string str = std::format("test = {} times", k);_mean                                                           2192 ns         2192 ns            4
std::string str = std::format("test = {} times", k);_median                                                         2189 ns         2189 ns            4
std::string str = std::format("test = {} times", k);_stddev                                                          167 ns          167 ns            4
std::string str = std::format("test = {} times", k);_cv                                                             7.63 %          7.63 %             4
lstringa<8> str; str.format("test = {} times", k);_mean                                                             3127 ns         3127 ns            4
lstringa<8> str; str.format("test = {} times", k);_median                                                           3175 ns         3175 ns            4
lstringa<8> str; str.format("test = {} times", k);_stddev                                                            135 ns          135 ns            4
lstringa<8> str; str.format("test = {} times", k);_cv                                                               4.33 %          4.33 %             4
lstringa<32> str; str.format("test = {} times", k);_mean                                                            2459 ns         2459 ns            4
lstringa<32> str; str.format("test = {} times", k);_median                                                          2454 ns         2454 ns            4
lstringa<32> str; str.format("test = {} times", k);_stddev                                                          20.9 ns         20.9 ns            4
lstringa<32> str; str.format("test = {} times", k);_cv                                                              0.85 %          0.85 %             4
lstringa<8> str = "test = " + k + " times";_mean                                                                     593 ns          593 ns            4
lstringa<8> str = "test = " + k + " times";_median                                                                   596 ns          596 ns            4
lstringa<8> str = "test = " + k + " times";_stddev                                                                  18.6 ns         18.6 ns            4
lstringa<8> str = "test = " + k + " times";_cv                                                                      3.14 %          3.14 %             4
lstringa<32> str = "test = " + k + " times";_mean                                                                    379 ns          379 ns            4
lstringa<32> str = "test = " + k + " times";_median                                                                  388 ns          388 ns            4
lstringa<32> str = "test = " + k + " times";_stddev                                                                 35.6 ns         35.6 ns            4
lstringa<32> str = "test = " + k + " times";_cv                                                                     9.39 %          9.39 %             4
stringa str = "test = " + k + " times";_mean                                                                         564 ns          564 ns            4
stringa str = "test = " + k + " times";_median                                                                       564 ns          565 ns            4
stringa str = "test = " + k + " times";_stddev                                                                      32.8 ns         32.6 ns            4
stringa str = "test = " + k + " times";_cv                                                                          5.82 %          5.79 %             4
-- Split text and convert to int --/repeats:1                                                                      0.000 ns        0.000 ns   1000000000000
std::string::find + substr + std::strtol_mean                                                                        614 ns          614 ns            4
std::string::find + substr + std::strtol_median                                                                      608 ns          608 ns            4
std::string::find + substr + std::strtol_stddev                                                                     19.5 ns         19.5 ns            4
std::string::find + substr + std::strtol_cv                                                                         3.19 %          3.19 %             4
ssa::splitter + ssa::as_int_mean                                                                                     274 ns          274 ns            4
ssa::splitter + ssa::as_int_median                                                                                   273 ns          273 ns            4
ssa::splitter + ssa::as_int_stddev                                                                                  5.42 ns         5.42 ns            4
ssa::splitter + ssa::as_int_cv                                                                                      1.98 %          1.98 %             4
ssa::splitf + functor_mean                                                                                           321 ns          321 ns            4
ssa::splitf + functor_median                                                                                         321 ns          321 ns            4
ssa::splitf + functor_stddev                                                                                        3.28 ns         3.28 ns            4
ssa::splitf + functor_cv                                                                                            1.02 %          1.02 %             4
-- Replace symbols in text ~400 symbols --/repeats:1                                                               0.000 ns        0.000 ns   1000000000000
Naive (and wrong) replace symbols with std::string find + replace_mean                                              3397 ns         3397 ns            4
Naive (and wrong) replace symbols with std::string find + replace_median                                            3406 ns         3406 ns            4
Naive (and wrong) replace symbols with std::string find + replace_stddev                                            78.7 ns         78.7 ns            4
Naive (and wrong) replace symbols with std::string find + replace_cv                                                2.32 %          2.32 %             4
replace symbols with std::string find_first_of + replace_mean                                                       4970 ns         4970 ns            4
replace symbols with std::string find_first_of + replace_median                                                     4871 ns         4871 ns            4
replace symbols with std::string find_first_of + replace_stddev                                                      275 ns          275 ns            4
replace symbols with std::string find_first_of + replace_cv                                                         5.53 %          5.53 %             4
replace symbols with std::string_view find_first_of + copy_mean                                                     3462 ns         3462 ns            4
replace symbols with std::string_view find_first_of + copy_median                                                   3433 ns         3433 ns            4
replace symbols with std::string_view find_first_of + copy_stddev                                                    147 ns          147 ns            4
replace symbols with std::string_view find_first_of + copy_cv                                                       4.26 %          4.26 %             4
replace runtime symbols with string expressions and without remembering all search results_mean                     3591 ns         3591 ns            4
replace runtime symbols with string expressions and without remembering all search results_median                   3582 ns         3582 ns            4
replace runtime symbols with string expressions and without remembering all search results_stddev                   54.1 ns         54.1 ns            4
replace runtime symbols with string expressions and without remembering all search results_cv                       1.51 %          1.51 %             4
replace runtime symbols with simstr and memorization of all search results_mean                                     3097 ns         3097 ns            4
replace runtime symbols with simstr and memorization of all search results_median                                   3136 ns         3136 ns            4
replace runtime symbols with simstr and memorization of all search results_stddev                                    120 ns          120 ns            4
replace runtime symbols with simstr and memorization of all search results_cv                                       3.87 %          3.87 %             4
replace const symbols with string expressions and without remembering all search results_mean                       2949 ns         2949 ns            4
replace const symbols with string expressions and without remembering all search results_median                     2944 ns         2944 ns            4
replace const symbols with string expressions and without remembering all search results_stddev                     71.2 ns         71.2 ns            4
replace const symbols with string expressions and without remembering all search results_cv                         2.41 %          2.41 %             4
replace const symbols with string expressions and memorization of all search results_mean                           2889 ns         2889 ns            4
replace const symbols with string expressions and memorization of all search results_median                         2892 ns         2892 ns            4
replace const symbols with string expressions and memorization of all search results_stddev                         82.5 ns         82.5 ns            4
replace const symbols with string expressions and memorization of all search results_cv                             2.85 %          2.85 %             4
-- Replace symbols in text ~40 symbols --/repeats:1                                                                0.000 ns        0.000 ns   1000000000000
Short Naive (and wrong) replace symbols with std::string find + replace_mean                                         431 ns          431 ns            4
Short Naive (and wrong) replace symbols with std::string find + replace_median                                       430 ns          430 ns            4
Short Naive (and wrong) replace symbols with std::string find + replace_stddev                                      11.1 ns         11.1 ns            4
Short Naive (and wrong) replace symbols with std::string find + replace_cv                                          2.58 %          2.58 %             4
Short replace symbols with std::string find_first_of + replace_mean                                                  499 ns          499 ns            4
Short replace symbols with std::string find_first_of + replace_median                                                489 ns          489 ns            4
Short replace symbols with std::string find_first_of + replace_stddev                                               34.7 ns         34.7 ns            4
Short replace symbols with std::string find_first_of + replace_cv                                                   6.94 %          6.94 %             4
Short replace symbols with std::string_view find_first_of + copy_mean                                                410 ns          410 ns            4
Short replace symbols with std::string_view find_first_of + copy_median                                              407 ns          407 ns            4
Short replace symbols with std::string_view find_first_of + copy_stddev                                             14.3 ns         14.3 ns            4
Short replace symbols with std::string_view find_first_of + copy_cv                                                 3.50 %          3.50 %             4
Short replace runtime symbols with string expressions and without remembering all search results_mean                371 ns          371 ns            4
Short replace runtime symbols with string expressions and without remembering all search results_median              370 ns          370 ns            4
Short replace runtime symbols with string expressions and without remembering all search results_stddev             24.3 ns         24.3 ns            4
Short replace runtime symbols with string expressions and without remembering all search results_cv                 6.54 %          6.54 %             4
Short replace runtime symbols with simstr and memorization of all search results_mean                                416 ns          416 ns            4
Short replace runtime symbols with simstr and memorization of all search results_median                              415 ns          415 ns            4
Short replace runtime symbols with simstr and memorization of all search results_stddev                             19.3 ns         19.3 ns            4
Short replace runtime symbols with simstr and memorization of all search results_cv                                 4.65 %          4.65 %             4
Short replace const symbols with string expressions and without remembering all search results_mean                  253 ns          253 ns            4
Short replace const symbols with string expressions and without remembering all search results_median                252 ns          252 ns            4
Short replace const symbols with string expressions and without remembering all search results_stddev               8.08 ns         8.08 ns            4
Short replace const symbols with string expressions and without remembering all search results_cv                   3.19 %          3.19 %             4
Short replace const symbols with string expressions and memorization of all search results_mean                      313 ns          313 ns            4
Short replace const symbols with string expressions and memorization of all search results_median                    315 ns          315 ns            4
Short replace const symbols with string expressions and memorization of all search results_stddev                   3.46 ns         3.46 ns            4
Short replace const symbols with string expressions and memorization of all search results_cv                       1.10 %          1.10 %             4
-----  Replace All Str To Longer Size ---------/repeats:1                                                          0.000 ns        0.000 ns   1000000000000
replace bb to ---- in std::string|64_mean                                                                            378 ns          378 ns            4
replace bb to ---- in std::string|64_median                                                                          372 ns          372 ns            4
replace bb to ---- in std::string|64_stddev                                                                         19.9 ns         19.9 ns            4
replace bb to ---- in std::string|64_cv                                                                             5.28 %          5.28 %             4
replace bb to ---- in std::string|256_mean                                                                          1351 ns         1351 ns            4
replace bb to ---- in std::string|256_median                                                                        1367 ns         1367 ns            4
replace bb to ---- in std::string|256_stddev                                                                        54.5 ns         54.5 ns            4
replace bb to ---- in std::string|256_cv                                                                            4.04 %          4.04 %             4
replace bb to ---- in std::string|512_mean                                                                          2782 ns         2782 ns            4
replace bb to ---- in std::string|512_median                                                                        2754 ns         2754 ns            4
replace bb to ---- in std::string|512_stddev                                                                        84.9 ns         84.9 ns            4
replace bb to ---- in std::string|512_cv                                                                            3.05 %          3.05 %             4
replace bb to ---- in std::string|1024_mean                                                                         5546 ns         5546 ns            4
replace bb to ---- in std::string|1024_median                                                                       5554 ns         5554 ns            4
replace bb to ---- in std::string|1024_stddev                                                                        167 ns          167 ns            4
replace bb to ---- in std::string|1024_cv                                                                           3.01 %          3.01 %             4
replace bb to ---- in std::string|2048_mean                                                                        12567 ns        12567 ns            4
replace bb to ---- in std::string|2048_median                                                                      12541 ns        12541 ns            4
replace bb to ---- in std::string|2048_stddev                                                                        251 ns          251 ns            4
replace bb to ---- in std::string|2048_cv                                                                           2.00 %          2.00 %             4
replace bb to ---- in lstringa<8>|64_mean                                                                            304 ns          304 ns            4
replace bb to ---- in lstringa<8>|64_median                                                                          301 ns          301 ns            4
replace bb to ---- in lstringa<8>|64_stddev                                                                         11.2 ns         11.2 ns            4
replace bb to ---- in lstringa<8>|64_cv                                                                             3.67 %          3.67 %             4
replace bb to ---- in lstringa<8>|256_mean                                                                          1149 ns         1149 ns            4
replace bb to ---- in lstringa<8>|256_median                                                                        1145 ns         1145 ns            4
replace bb to ---- in lstringa<8>|256_stddev                                                                        55.2 ns         55.2 ns            4
replace bb to ---- in lstringa<8>|256_cv                                                                            4.80 %          4.80 %             4
replace bb to ---- in lstringa<8>|512_mean                                                                          2114 ns         2114 ns            4
replace bb to ---- in lstringa<8>|512_median                                                                        2094 ns         2094 ns            4
replace bb to ---- in lstringa<8>|512_stddev                                                                        81.2 ns         81.2 ns            4
replace bb to ---- in lstringa<8>|512_cv                                                                            3.84 %          3.84 %             4
replace bb to ---- in lstringa<8>|1024_mean                                                                         4209 ns         4209 ns            4
replace bb to ---- in lstringa<8>|1024_median                                                                       4173 ns         4173 ns            4
replace bb to ---- in lstringa<8>|1024_stddev                                                                        161 ns          161 ns            4
replace bb to ---- in lstringa<8>|1024_cv                                                                           3.82 %          3.82 %             4
replace bb to ---- in lstringa<8>|2048_mean                                                                         7794 ns         7794 ns            4
replace bb to ---- in lstringa<8>|2048_median                                                                       7791 ns         7791 ns            4
replace bb to ---- in lstringa<8>|2048_stddev                                                                        364 ns          364 ns            4
replace bb to ---- in lstringa<8>|2048_cv                                                                           4.67 %          4.67 %             4
replace bb to ---- by init stringa|64_mean                                                                           216 ns          216 ns            4
replace bb to ---- by init stringa|64_median                                                                         212 ns          212 ns            4
replace bb to ---- by init stringa|64_stddev                                                                        14.6 ns         14.6 ns            4
replace bb to ---- by init stringa|64_cv                                                                            6.75 %          6.75 %             4
replace bb to ---- by init stringa|256_mean                                                                          741 ns          741 ns            4
replace bb to ---- by init stringa|256_median                                                                        738 ns          738 ns            4
replace bb to ---- by init stringa|256_stddev                                                                       12.5 ns         12.5 ns            4
replace bb to ---- by init stringa|256_cv                                                                           1.68 %          1.68 %             4
replace bb to ---- by init stringa|512_mean                                                                         1659 ns         1659 ns            4
replace bb to ---- by init stringa|512_median                                                                       1663 ns         1663 ns            4
replace bb to ---- by init stringa|512_stddev                                                                       24.8 ns         24.8 ns            4
replace bb to ---- by init stringa|512_cv                                                                           1.49 %          1.49 %             4
replace bb to ---- by init stringa|1024_mean                                                                        3573 ns         3573 ns            4
replace bb to ---- by init stringa|1024_median                                                                      3570 ns         3570 ns            4
replace bb to ---- by init stringa|1024_stddev                                                                      75.8 ns         75.8 ns            4
replace bb to ---- by init stringa|1024_cv                                                                          2.12 %          2.12 %             4
replace bb to ---- by init stringa|2048_mean                                                                        7063 ns         7063 ns            4
replace bb to ---- by init stringa|2048_median                                                                      7002 ns         7002 ns            4
replace bb to ---- by init stringa|2048_stddev                                                                       142 ns          142 ns            4
replace bb to ---- by init stringa|2048_cv                                                                          2.01 %          2.01 %             4
-----  Replace All Str To Same Size ---------/repeats:1                                                            0.000 ns        0.000 ns   1000000000000
replace bb to -- in std::string|64_mean                                                                              283 ns          283 ns            4
replace bb to -- in std::string|64_median                                                                            282 ns          282 ns            4
replace bb to -- in std::string|64_stddev                                                                           4.26 ns         4.26 ns            4
replace bb to -- in std::string|64_cv                                                                               1.51 %          1.51 %             4
replace bb to -- in std::string|256_mean                                                                             995 ns          995 ns            4
replace bb to -- in std::string|256_median                                                                          1018 ns         1018 ns            4
replace bb to -- in std::string|256_stddev                                                                          70.0 ns         70.0 ns            4
replace bb to -- in std::string|256_cv                                                                              7.04 %          7.04 %             4
replace bb to -- in std::string|512_mean                                                                            1844 ns         1844 ns            4
replace bb to -- in std::string|512_median                                                                          1820 ns         1820 ns            4
replace bb to -- in std::string|512_stddev                                                                          78.5 ns         78.5 ns            4
replace bb to -- in std::string|512_cv                                                                              4.26 %          4.26 %             4
replace bb to -- in std::string|1024_mean                                                                           3877 ns         3878 ns            4
replace bb to -- in std::string|1024_median                                                                         3882 ns         3882 ns            4
replace bb to -- in std::string|1024_stddev                                                                          278 ns          276 ns            4
replace bb to -- in std::string|1024_cv                                                                             7.16 %          7.11 %             4
replace bb to -- in std::string|2048_mean                                                                           7023 ns         7023 ns            4
replace bb to -- in std::string|2048_median                                                                         6986 ns         6986 ns            4
replace bb to -- in std::string|2048_stddev                                                                          131 ns          131 ns            4
replace bb to -- in std::string|2048_cv                                                                             1.87 %          1.87 %             4
replace bb to -- in lstringa<8>|64_mean                                                                              228 ns          228 ns            4
replace bb to -- in lstringa<8>|64_median                                                                            226 ns          226 ns            4
replace bb to -- in lstringa<8>|64_stddev                                                                           14.6 ns         14.6 ns            4
replace bb to -- in lstringa<8>|64_cv                                                                               6.42 %          6.42 %             4
replace bb to -- in lstringa<8>|256_mean                                                                             785 ns          785 ns            4
replace bb to -- in lstringa<8>|256_median                                                                           786 ns          786 ns            4
replace bb to -- in lstringa<8>|256_stddev                                                                          26.5 ns         26.5 ns            4
replace bb to -- in lstringa<8>|256_cv                                                                              3.38 %          3.38 %             4
replace bb to -- in lstringa<8>|512_mean                                                                            1545 ns         1545 ns            4
replace bb to -- in lstringa<8>|512_median                                                                          1521 ns         1521 ns            4
replace bb to -- in lstringa<8>|512_stddev                                                                          84.7 ns         84.7 ns            4
replace bb to -- in lstringa<8>|512_cv                                                                              5.48 %          5.48 %             4
replace bb to -- in lstringa<8>|1024_mean                                                                           2838 ns         2838 ns            4
replace bb to -- in lstringa<8>|1024_median                                                                         2848 ns         2848 ns            4
replace bb to -- in lstringa<8>|1024_stddev                                                                         37.8 ns         37.8 ns            4
replace bb to -- in lstringa<8>|1024_cv                                                                             1.33 %          1.33 %             4
replace bb to -- in lstringa<8>|2048_mean                                                                           5602 ns         5602 ns            4
replace bb to -- in lstringa<8>|2048_median                                                                         5586 ns         5586 ns            4
replace bb to -- in lstringa<8>|2048_stddev                                                                          337 ns          337 ns            4
replace bb to -- in lstringa<8>|2048_cv                                                                             6.02 %          6.02 %             4
replace bb to -- by init stringa|64_mean                                                                             175 ns          175 ns            4
replace bb to -- by init stringa|64_median                                                                           174 ns          174 ns            4
replace bb to -- by init stringa|64_stddev                                                                          4.71 ns         4.71 ns            4
replace bb to -- by init stringa|64_cv                                                                              2.70 %          2.70 %             4
replace bb to -- by init stringa|256_mean                                                                            621 ns          621 ns            4
replace bb to -- by init stringa|256_median                                                                          607 ns          607 ns            4
replace bb to -- by init stringa|256_stddev                                                                         43.9 ns         43.9 ns            4
replace bb to -- by init stringa|256_cv                                                                             7.07 %          7.07 %             4
replace bb to -- by init stringa|512_mean                                                                           1186 ns         1186 ns            4
replace bb to -- by init stringa|512_median                                                                         1185 ns         1185 ns            4
replace bb to -- by init stringa|512_stddev                                                                         21.7 ns         21.7 ns            4
replace bb to -- by init stringa|512_cv                                                                             1.83 %          1.83 %             4
replace bb to -- by init stringa|1024_mean                                                                          2237 ns         2237 ns            4
replace bb to -- by init stringa|1024_median                                                                        2236 ns         2236 ns            4
replace bb to -- by init stringa|1024_stddev                                                                        49.2 ns         49.2 ns            4
replace bb to -- by init stringa|1024_cv                                                                            2.20 %          2.20 %             4
replace bb to -- by init stringa|2048_mean                                                                          4470 ns         4470 ns            4
replace bb to -- by init stringa|2048_median                                                                        4441 ns         4441 ns            4
replace bb to -- by init stringa|2048_stddev                                                                         162 ns          162 ns            4
replace bb to -- by init stringa|2048_cv                                                                            3.63 %          3.63 %             4
-----  Hash Map insert and find ---------/repeats:1                                                                0.000 ns        0.000 ns   1000000000000
hashStrMapA<size_t> emplace & find stringa;_mean                                                                 3104626 ns      3104626 ns            4
hashStrMapA<size_t> emplace & find stringa;_median                                                               3085903 ns      3085903 ns            4
hashStrMapA<size_t> emplace & find stringa;_stddev                                                                 54831 ns        54831 ns            4
hashStrMapA<size_t> emplace & find stringa;_cv                                                                      1.77 %          1.77 %             4
std::unordered_map<std::string, size_t> emplace & find std::string;_mean                                         3379032 ns      3379032 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string;_median                                       3387097 ns      3387097 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string;_stddev                                         39887 ns        39887 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string;_cv                                              1.18 %          1.18 %             4
hashStrMapA<size_t> emplace & find ssa;_mean                                                                     3111588 ns      3111588 ns            4
hashStrMapA<size_t> emplace & find ssa;_median                                                                   3109442 ns      3109442 ns            4
hashStrMapA<size_t> emplace & find ssa;_stddev                                                                     33794 ns        33794 ns            4
hashStrMapA<size_t> emplace & find ssa;_cv                                                                          1.09 %          1.09 %             4
std::unordered_map<std::string, size_t> emplace & find std::string_view;_mean                                    3799479 ns      3799479 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string_view;_median                                  3768229 ns      3768229 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string_view;_stddev                                   130555 ns       130555 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string_view;_cv                                         3.44 %          3.44 %             4
-----  Build Full Func Name ---------/repeats:1                                                                    0.000 ns        0.000 ns   1000000000000
Build func full name std::string;_mean                                                                              2855 ns         2855 ns            4
Build func full name std::string;_median                                                                            2899 ns         2899 ns            4
Build func full name std::string;_stddev                                                                             160 ns          160 ns            4
Build func full name std::string;_cv                                                                                5.62 %          5.62 %             4
Build func full name std::string 1;_mean                                                                            3137 ns         3137 ns            4
Build func full name std::string 1;_median                                                                          3056 ns         3056 ns            4
Build func full name std::string 1;_stddev                                                                           278 ns          278 ns            4
Build func full name std::string 1;_cv                                                                              8.85 %          8.85 %             4
Build func full name std::stream;_mean                                                                              7119 ns         7119 ns            4
Build func full name std::stream;_median                                                                            7185 ns         7185 ns            4
Build func full name std::stream;_stddev                                                                             211 ns          211 ns            4
Build func full name std::stream;_cv                                                                                2.96 %          2.96 %             4
Build func full name stringa;_mean                                                                                  1353 ns         1353 ns            4
Build func full name stringa;_median                                                                                1347 ns         1347 ns            4
Build func full name stringa;_stddev                                                                                59.5 ns         59.5 ns            4
Build func full name stringa;_cv                                                                                    4.40 %          4.40 %             4
Build func full name stringa 1;_mean                                                                                1610 ns         1610 ns            4
Build func full name stringa 1;_median                                                                              1613 ns         1613 ns            4
Build func full name stringa 1;_stddev                                                                              73.9 ns         73.9 ns            4
Build func full name stringa 1;_cv                                                                                  4.59 %          4.59 %             4
