Benchmarks of simstr, version 1.6.7
Sources: https://github.com/orefkov/simstr
Results: https://orefkov.github.io/simstr/results.html

2026-02-12T15:14:20+03:00
Running ./benchStr
Run on (32 X 2494.22 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x16)
  L1 Instruction 32 KiB (x16)
  L2 Unified 256 KiB (x16)
  L3 Unified 40960 KiB (x1)
Load Average: 0.00, 0.00, 0.00
***WARNING*** ASLR is enabled, the results may have unreproducible noise in them.
--------------------------------------------------------------------------------------------------------------------------------------------------------
Benchmark                                                                                                              Time             CPU   Iterations
std::string str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_stddev                                         2013 ns         2013 ns            4
std::string str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_cv                                             2.83 %          2.83 %             4
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_mean                                          18653 ns        18653 ns            4
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_median                                        18523 ns        18523 ns            4
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_stddev                                          442 ns          442 ns            4
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_cv                                             2.37 %          2.37 %             4
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_mean                                        19018 ns        19018 ns            4
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_median                                      18745 ns        18745 ns            4
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_stddev                                        814 ns          814 ns            4
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_cv                                           4.28 %          4.28 %             4
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_mean                                        15905 ns        15905 ns            4
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_median                                      15943 ns        15943 ns            4
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_stddev                                        190 ns          190 ns            4
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_cv                                           1.20 %          1.20 %             4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_mean                                       15724 ns        15724 ns            4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_median                                     15719 ns        15719 ns            4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_stddev                                       178 ns          178 ns            4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_cv                                          1.13 %          1.13 %             4
-- Append 2 string of 16 bytes 32 times, 1024 total length --/repeats:1                                            0.000 ns        0.000 ns   1000000000000
std::stringstream str; ... str << str_var1 << str_var2;_mean                                                        1399 ns         1399 ns            4
std::stringstream str; ... str << str_var1 << str_var2;_median                                                      1402 ns         1402 ns            4
std::stringstream str; ... str << str_var1 << str_var2;_stddev                                                      29.5 ns         29.5 ns            4
std::stringstream str; ... str << str_var1 << str_var2;_cv                                                          2.11 %          2.11 %             4
std::string str; ... str += str_var1 + str_var2;_mean                                                               1356 ns         1356 ns            4
std::string str; ... str += str_var1 + str_var2;_median                                                             1353 ns         1353 ns            4
std::string str; ... str += str_var1 + str_var2;_stddev                                                             20.3 ns         20.3 ns            4
std::string str; ... str += str_var1 + str_var2;_cv                                                                 1.49 %          1.49 %             4
lstringa<16> str; ... str += str_var1 + str_var2;_mean                                                               536 ns          536 ns            4
lstringa<16> str; ... str += str_var1 + str_var2;_median                                                             536 ns          536 ns            4
lstringa<16> str; ... str += str_var1 + str_var2;_stddev                                                            1.18 ns         1.18 ns            4
lstringa<16> str; ... str += str_var1 + str_var2;_cv                                                                0.22 %          0.22 %             4
lstringa<128> str; ... str += str_var1 + str_var2;_mean                                                              431 ns          431 ns            4
lstringa<128> str; ... str += str_var1 + str_var2;_median                                                            439 ns          439 ns            4
lstringa<128> str; ... str += str_var1 + str_var2;_stddev                                                           20.9 ns         20.9 ns            4
lstringa<128> str; ... str += str_var1 + str_var2;_cv                                                               4.85 %          4.85 %             4
lstringa<512> str; ... str += str_var1 + str_var2;_mean                                                              404 ns          404 ns            4
lstringa<512> str; ... str += str_var1 + str_var2;_median                                                            408 ns          408 ns            4
lstringa<512> str; ... str += str_var1 + str_var2;_stddev                                                           20.2 ns         20.2 ns            4
lstringa<512> str; ... str += str_var1 + str_var2;_cv                                                               5.01 %          5.01 %             4
lstringa<1024> str; ... str += str_var1 + str_var2;_mean                                                             283 ns          283 ns            4
lstringa<1024> str; ... str += str_var1 + str_var2;_median                                                           280 ns          280 ns            4
lstringa<1024> str; ... str += str_var1 + str_var2;_stddev                                                          5.83 ns         5.83 ns            4
lstringa<1024> str; ... str += str_var1 + str_var2;_cv                                                              2.06 %          2.06 %             4
-- Append text, number, text --/repeats:1                                                                          0.000 ns        0.000 ns   1000000000000
std::stringstream str; str << "test = " << k << " times";_mean                                                      2975 ns         2975 ns            4
std::stringstream str; str << "test = " << k << " times";_median                                                    2976 ns         2976 ns            4
std::stringstream str; str << "test = " << k << " times";_stddev                                                    44.2 ns         44.3 ns            4
std::stringstream str; str << "test = " << k << " times";_cv                                                        1.49 %          1.49 %             4
std::string str = "test = " + std::to_string(k) + " times";_mean                                                     470 ns          470 ns            4
std::string str = "test = " + std::to_string(k) + " times";_median                                                   468 ns          468 ns            4
std::string str = "test = " + std::to_string(k) + " times";_stddev                                                  9.94 ns         9.94 ns            4
std::string str = "test = " + std::to_string(k) + " times";_cv                                                      2.12 %          2.12 %             4
char buf[100]; sprintf(buf, "test = %u times", k); std::string str = buf;_mean                                      1363 ns         1363 ns            4
char buf[100]; sprintf(buf, "test = %u times", k); std::string str = buf;_median                                    1370 ns         1370 ns            4
char buf[100]; sprintf(buf, "test = %u times", k); std::string str = buf;_stddev                                    26.7 ns         26.7 ns            4
char buf[100]; sprintf(buf, "test = %u times", k); std::string str = buf;_cv                                        1.96 %          1.96 %             4
std::string str = std::format("test = {} times", k);_mean                                                           1112 ns         1112 ns            4
std::string str = std::format("test = {} times", k);_median                                                         1119 ns         1119 ns            4
std::string str = std::format("test = {} times", k);_stddev                                                         31.5 ns         31.5 ns            4
std::string str = std::format("test = {} times", k);_cv                                                             2.83 %          2.83 %             4
lstringa<8> str; str.format("test = {} times", k);_mean                                                             1306 ns         1306 ns            4
lstringa<8> str; str.format("test = {} times", k);_median                                                           1305 ns         1305 ns            4
lstringa<8> str; str.format("test = {} times", k);_stddev                                                           28.1 ns         28.1 ns            4
lstringa<8> str; str.format("test = {} times", k);_cv                                                               2.15 %          2.15 %             4
lstringa<32> str; str.format("test = {} times", k);_mean                                                             946 ns          946 ns            4
lstringa<32> str; str.format("test = {} times", k);_median                                                           947 ns          947 ns            4
lstringa<32> str; str.format("test = {} times", k);_stddev                                                          12.7 ns         12.7 ns            4
lstringa<32> str; str.format("test = {} times", k);_cv                                                              1.34 %          1.34 %             4
lstringa<8> str = "test = " + k + " times";_mean                                                                     292 ns          292 ns            4
lstringa<8> str = "test = " + k + " times";_median                                                                   290 ns          290 ns            4
lstringa<8> str = "test = " + k + " times";_stddev                                                                  16.1 ns         16.1 ns            4
lstringa<8> str = "test = " + k + " times";_cv                                                                      5.52 %          5.52 %             4
lstringa<32> str = "test = " + k + " times";_mean                                                                    151 ns          151 ns            4
lstringa<32> str = "test = " + k + " times";_median                                                                  151 ns          151 ns            4
lstringa<32> str = "test = " + k + " times";_stddev                                                                0.838 ns        0.838 ns            4
lstringa<32> str = "test = " + k + " times";_cv                                                                     0.55 %          0.55 %             4
stringa str = "test = " + k + " times";_mean                                                                         154 ns          154 ns            4
stringa str = "test = " + k + " times";_median                                                                       153 ns          153 ns            4
stringa str = "test = " + k + " times";_stddev                                                                      8.03 ns         8.03 ns            4
stringa str = "test = " + k + " times";_cv                                                                          5.21 %          5.21 %             4
-- Split text and convert to int --/repeats:1                                                                      0.000 ns        0.000 ns   1000000000000
std::string::find + substr + std::strtol_mean                                                                        287 ns          287 ns            4
std::string::find + substr + std::strtol_median                                                                      278 ns          278 ns            4
std::string::find + substr + std::strtol_stddev                                                                     23.8 ns         23.8 ns            4
std::string::find + substr + std::strtol_cv                                                                         8.28 %          8.28 %             4
ssa::splitter + ssa::as_int_mean                                                                                     150 ns          150 ns            4
ssa::splitter + ssa::as_int_median                                                                                   150 ns          150 ns            4
ssa::splitter + ssa::as_int_stddev                                                                                  2.59 ns         2.59 ns            4
ssa::splitter + ssa::as_int_cv                                                                                      1.72 %          1.72 %             4
ssa::splitf + functor_mean                                                                                           204 ns          204 ns            4
ssa::splitf + functor_median                                                                                         206 ns          206 ns            4
ssa::splitf + functor_stddev                                                                                        4.33 ns         4.33 ns            4
ssa::splitf + functor_cv                                                                                            2.12 %          2.12 %             4
-- Replace symbols in text ~400 symbols --/repeats:1                                                               0.000 ns        0.000 ns   1000000000000
Naive (and wrong) replace symbols with std::string find + replace_mean                                               847 ns          847 ns            4
Naive (and wrong) replace symbols with std::string find + replace_median                                             851 ns          851 ns            4
Naive (and wrong) replace symbols with std::string find + replace_stddev                                            12.0 ns         12.0 ns            4
Naive (and wrong) replace symbols with std::string find + replace_cv                                                1.41 %          1.41 %             4
replace symbols with std::string find_first_of + replace_mean                                                       2405 ns         2405 ns            4
replace symbols with std::string find_first_of + replace_median                                                     2387 ns         2387 ns            4
replace symbols with std::string find_first_of + replace_stddev                                                     56.7 ns         56.7 ns            4
replace symbols with std::string find_first_of + replace_cv                                                         2.36 %          2.36 %             4
replace symbols with std::string_view find_first_of + copy_mean                                                     1081 ns         1081 ns            4
replace symbols with std::string_view find_first_of + copy_median                                                   1077 ns         1077 ns            4
replace symbols with std::string_view find_first_of + copy_stddev                                                   16.1 ns         16.1 ns            4
replace symbols with std::string_view find_first_of + copy_cv                                                       1.49 %          1.49 %             4
replace runtime symbols with string expressions and without remembering all search results_mean                     1234 ns         1234 ns            4
replace runtime symbols with string expressions and without remembering all search results_median                   1226 ns         1226 ns            4
replace runtime symbols with string expressions and without remembering all search results_stddev                   29.9 ns         29.9 ns            4
replace runtime symbols with string expressions and without remembering all search results_cv                       2.42 %          2.42 %             4
replace runtime symbols with simstr and memorization of all search results_mean                                      989 ns          989 ns            4
replace runtime symbols with simstr and memorization of all search results_median                                    993 ns          993 ns            4
replace runtime symbols with simstr and memorization of all search results_stddev                                   14.6 ns         14.6 ns            4
replace runtime symbols with simstr and memorization of all search results_cv                                       1.47 %          1.47 %             4
replace const symbols with string expressions and without remembering all search results_mean                       1099 ns         1099 ns            4
replace const symbols with string expressions and without remembering all search results_median                     1097 ns         1097 ns            4
replace const symbols with string expressions and without remembering all search results_stddev                     15.6 ns         15.6 ns            4
replace const symbols with string expressions and without remembering all search results_cv                         1.42 %          1.42 %             4
replace const symbols with string expressions and memorization of all search results_mean                            862 ns          862 ns            4
replace const symbols with string expressions and memorization of all search results_median                          856 ns          856 ns            4
replace const symbols with string expressions and memorization of all search results_stddev                         19.9 ns         19.9 ns            4
replace const symbols with string expressions and memorization of all search results_cv                             2.31 %          2.31 %             4
-- Replace symbols in text ~40 symbols --/repeats:1                                                                0.000 ns        0.000 ns   1000000000000
Short Naive (and wrong) replace symbols with std::string find + replace_mean                                         163 ns          163 ns            4
Short Naive (and wrong) replace symbols with std::string find + replace_median                                       163 ns          163 ns            4
Short Naive (and wrong) replace symbols with std::string find + replace_stddev                                      2.97 ns         2.97 ns            4
Short Naive (and wrong) replace symbols with std::string find + replace_cv                                          1.82 %          1.82 %             4
Short replace symbols with std::string find_first_of + replace_mean                                                  319 ns          319 ns            4
Short replace symbols with std::string find_first_of + replace_median                                                320 ns          320 ns            4
Short replace symbols with std::string find_first_of + replace_stddev                                               6.76 ns         6.76 ns            4
Short replace symbols with std::string find_first_of + replace_cv                                                   2.12 %          2.12 %             4
Short replace symbols with std::string_view find_first_of + copy_mean                                                162 ns          162 ns            4
Short replace symbols with std::string_view find_first_of + copy_median                                              163 ns          163 ns            4
Short replace symbols with std::string_view find_first_of + copy_stddev                                             3.49 ns         3.49 ns            4
Short replace symbols with std::string_view find_first_of + copy_cv                                                 2.15 %          2.15 %             4
Short replace runtime symbols with string expressions and without remembering all search results_mean                175 ns          175 ns            4
Short replace runtime symbols with string expressions and without remembering all search results_median              176 ns          176 ns            4
Short replace runtime symbols with string expressions and without remembering all search results_stddev             3.30 ns         3.30 ns            4
Short replace runtime symbols with string expressions and without remembering all search results_cv                 1.89 %          1.89 %             4
Short replace runtime symbols with simstr and memorization of all search results_mean                                180 ns          180 ns            4
Short replace runtime symbols with simstr and memorization of all search results_median                              181 ns          181 ns            4
Short replace runtime symbols with simstr and memorization of all search results_stddev                             2.01 ns         2.01 ns            4
Short replace runtime symbols with simstr and memorization of all search results_cv                                 1.12 %          1.12 %             4
Short replace const symbols with string expressions and without remembering all search results_mean                  137 ns          137 ns            4
Short replace const symbols with string expressions and without remembering all search results_median                134 ns          134 ns            4
Short replace const symbols with string expressions and without remembering all search results_stddev               7.35 ns         7.35 ns            4
Short replace const symbols with string expressions and without remembering all search results_cv                   5.37 %          5.37 %             4
Short replace const symbols with string expressions and memorization of all search results_mean                      142 ns          142 ns            4
Short replace const symbols with string expressions and memorization of all search results_median                    143 ns          143 ns            4
Short replace const symbols with string expressions and memorization of all search results_stddev                   3.49 ns         3.49 ns            4
Short replace const symbols with string expressions and memorization of all search results_cv                       2.45 %          2.45 %             4
-----  Replace All Str To Longer Size ---------/repeats:1                                                          0.000 ns        0.000 ns   1000000000000
replace bb to ---- in std::string|64_mean                                                                            158 ns          158 ns            4
replace bb to ---- in std::string|64_median                                                                          159 ns          159 ns            4
replace bb to ---- in std::string|64_stddev                                                                         3.78 ns         3.78 ns            4
replace bb to ---- in std::string|64_cv                                                                             2.40 %          2.40 %             4
replace bb to ---- in std::string|256_mean                                                                           532 ns          532 ns            4
replace bb to ---- in std::string|256_median                                                                         532 ns          532 ns            4
replace bb to ---- in std::string|256_stddev                                                                        5.39 ns         5.39 ns            4
replace bb to ---- in std::string|256_cv                                                                            1.01 %          1.01 %             4
replace bb to ---- in std::string|512_mean                                                                          1023 ns         1023 ns            4
replace bb to ---- in std::string|512_median                                                                        1023 ns         1023 ns            4
replace bb to ---- in std::string|512_stddev                                                                        6.21 ns         6.21 ns            4
replace bb to ---- in std::string|512_cv                                                                            0.61 %          0.61 %             4
replace bb to ---- in std::string|1024_mean                                                                         2357 ns         2357 ns            4
replace bb to ---- in std::string|1024_median                                                                       2323 ns         2323 ns            4
replace bb to ---- in std::string|1024_stddev                                                                        186 ns          186 ns            4
replace bb to ---- in std::string|1024_cv                                                                           7.88 %          7.88 %             4
replace bb to ---- in std::string|2048_mean                                                                         5789 ns         5789 ns            4
replace bb to ---- in std::string|2048_median                                                                       5704 ns         5704 ns            4
replace bb to ---- in std::string|2048_stddev                                                                        243 ns          243 ns            4
replace bb to ---- in std::string|2048_cv                                                                           4.20 %          4.20 %             4
replace bb to ---- in lstringa<8>|64_mean                                                                            141 ns          141 ns            4
replace bb to ---- in lstringa<8>|64_median                                                                          141 ns          141 ns            4
replace bb to ---- in lstringa<8>|64_stddev                                                                         5.96 ns         5.96 ns            4
replace bb to ---- in lstringa<8>|64_cv                                                                             4.21 %          4.21 %             4
replace bb to ---- in lstringa<8>|256_mean                                                                           441 ns          441 ns            4
replace bb to ---- in lstringa<8>|256_median                                                                         442 ns          442 ns            4
replace bb to ---- in lstringa<8>|256_stddev                                                                        3.42 ns         3.42 ns            4
replace bb to ---- in lstringa<8>|256_cv                                                                            0.78 %          0.78 %             4
replace bb to ---- in lstringa<8>|512_mean                                                                           828 ns          828 ns            4
replace bb to ---- in lstringa<8>|512_median                                                                         828 ns          828 ns            4
replace bb to ---- in lstringa<8>|512_stddev                                                                        7.01 ns         6.98 ns            4
replace bb to ---- in lstringa<8>|512_cv                                                                            0.85 %          0.84 %             4
replace bb to ---- in lstringa<8>|1024_mean                                                                         1689 ns         1689 ns            4
replace bb to ---- in lstringa<8>|1024_median                                                                       1678 ns         1678 ns            4
replace bb to ---- in lstringa<8>|1024_stddev                                                                       40.6 ns         40.6 ns            4
replace bb to ---- in lstringa<8>|1024_cv                                                                           2.40 %          2.40 %             4
replace bb to ---- in lstringa<8>|2048_mean                                                                         3162 ns         3162 ns            4
replace bb to ---- in lstringa<8>|2048_median                                                                       3153 ns         3153 ns            4
replace bb to ---- in lstringa<8>|2048_stddev                                                                        101 ns          101 ns            4
replace bb to ---- in lstringa<8>|2048_cv                                                                           3.20 %          3.20 %             4
replace bb to ---- by init stringa|64_mean                                                                          95.5 ns         95.5 ns            4
replace bb to ---- by init stringa|64_median                                                                        95.5 ns         95.5 ns            4
replace bb to ---- by init stringa|64_stddev                                                                        2.06 ns         2.06 ns            4
replace bb to ---- by init stringa|64_cv                                                                            2.15 %          2.15 %             4
replace bb to ---- by init stringa|256_mean                                                                          305 ns          305 ns            4
replace bb to ---- by init stringa|256_median                                                                        301 ns          301 ns            4
replace bb to ---- by init stringa|256_stddev                                                                       8.27 ns         8.27 ns            4
replace bb to ---- by init stringa|256_cv                                                                           2.72 %          2.72 %             4
replace bb to ---- by init stringa|512_mean                                                                          729 ns          729 ns            4
replace bb to ---- by init stringa|512_median                                                                        723 ns          723 ns            4
replace bb to ---- by init stringa|512_stddev                                                                       18.8 ns         18.8 ns            4
replace bb to ---- by init stringa|512_cv                                                                           2.58 %          2.58 %             4
replace bb to ---- by init stringa|1024_mean                                                                        1502 ns         1502 ns            4
replace bb to ---- by init stringa|1024_median                                                                      1506 ns         1506 ns            4
replace bb to ---- by init stringa|1024_stddev                                                                      19.5 ns         19.5 ns            4
replace bb to ---- by init stringa|1024_cv                                                                          1.30 %          1.30 %             4
replace bb to ---- by init stringa|2048_mean                                                                        3150 ns         3150 ns            4
replace bb to ---- by init stringa|2048_median                                                                      3107 ns         3107 ns            4
replace bb to ---- by init stringa|2048_stddev                                                                       158 ns          158 ns            4
replace bb to ---- by init stringa|2048_cv                                                                          5.03 %          5.03 %             4
-----  Replace All Str To Same Size ---------/repeats:1                                                            0.000 ns        0.000 ns   1000000000000
replace bb to -- in std::string|64_mean                                                                              125 ns          125 ns            4
replace bb to -- in std::string|64_median                                                                            122 ns          122 ns            4
replace bb to -- in std::string|64_stddev                                                                           9.24 ns         9.24 ns            4
replace bb to -- in std::string|64_cv                                                                               7.41 %          7.41 %             4
replace bb to -- in std::string|256_mean                                                                             392 ns          392 ns            4
replace bb to -- in std::string|256_median                                                                           393 ns          393 ns            4
replace bb to -- in std::string|256_stddev                                                                          9.41 ns         9.41 ns            4
replace bb to -- in std::string|256_cv                                                                              2.40 %          2.40 %             4
replace bb to -- in std::string|512_mean                                                                             758 ns          758 ns            4
replace bb to -- in std::string|512_median                                                                           759 ns          759 ns            4
replace bb to -- in std::string|512_stddev                                                                          20.3 ns         20.3 ns            4
replace bb to -- in std::string|512_cv                                                                              2.68 %          2.68 %             4
replace bb to -- in std::string|1024_mean                                                                           1415 ns         1415 ns            4
replace bb to -- in std::string|1024_median                                                                         1417 ns         1417 ns            4
replace bb to -- in std::string|1024_stddev                                                                         21.3 ns         21.3 ns            4
replace bb to -- in std::string|1024_cv                                                                             1.50 %          1.50 %             4
replace bb to -- in std::string|2048_mean                                                                           3032 ns         3032 ns            4
replace bb to -- in std::string|2048_median                                                                         3047 ns         3047 ns            4
replace bb to -- in std::string|2048_stddev                                                                         39.0 ns         39.0 ns            4
replace bb to -- in std::string|2048_cv                                                                             1.29 %          1.29 %             4
replace bb to -- in lstringa<8>|64_mean                                                                             97.7 ns         97.7 ns            4
replace bb to -- in lstringa<8>|64_median                                                                           97.6 ns         97.6 ns            4
replace bb to -- in lstringa<8>|64_stddev                                                                          0.342 ns        0.342 ns            4
replace bb to -- in lstringa<8>|64_cv                                                                               0.35 %          0.35 %             4
replace bb to -- in lstringa<8>|256_mean                                                                             290 ns          290 ns            4
replace bb to -- in lstringa<8>|256_median                                                                           285 ns          285 ns            4
replace bb to -- in lstringa<8>|256_stddev                                                                          12.1 ns         12.1 ns            4
replace bb to -- in lstringa<8>|256_cv                                                                              4.17 %          4.17 %             4
replace bb to -- in lstringa<8>|512_mean                                                                             551 ns          551 ns            4
replace bb to -- in lstringa<8>|512_median                                                                           548 ns          548 ns            4
replace bb to -- in lstringa<8>|512_stddev                                                                          12.8 ns         12.8 ns            4
replace bb to -- in lstringa<8>|512_cv                                                                              2.33 %          2.33 %             4
replace bb to -- in lstringa<8>|1024_mean                                                                           1129 ns         1129 ns            4
replace bb to -- in lstringa<8>|1024_median                                                                         1131 ns         1131 ns            4
replace bb to -- in lstringa<8>|1024_stddev                                                                         18.7 ns         18.7 ns            4
replace bb to -- in lstringa<8>|1024_cv                                                                             1.66 %          1.66 %             4
replace bb to -- in lstringa<8>|2048_mean                                                                           2146 ns         2146 ns            4
replace bb to -- in lstringa<8>|2048_median                                                                         2138 ns         2138 ns            4
replace bb to -- in lstringa<8>|2048_stddev                                                                         58.0 ns         58.0 ns            4
replace bb to -- in lstringa<8>|2048_cv                                                                             2.70 %          2.70 %             4
replace bb to -- by init stringa|64_mean                                                                            84.5 ns         84.5 ns            4
replace bb to -- by init stringa|64_median                                                                          84.7 ns         84.7 ns            4
replace bb to -- by init stringa|64_stddev                                                                          2.16 ns         2.16 ns            4
replace bb to -- by init stringa|64_cv                                                                              2.56 %          2.56 %             4
replace bb to -- by init stringa|256_mean                                                                            239 ns          239 ns            4
replace bb to -- by init stringa|256_median                                                                          239 ns          239 ns            4
replace bb to -- by init stringa|256_stddev                                                                         3.13 ns         3.13 ns            4
replace bb to -- by init stringa|256_cv                                                                             1.31 %          1.31 %             4
replace bb to -- by init stringa|512_mean                                                                            424 ns          424 ns            4
replace bb to -- by init stringa|512_median                                                                          425 ns          425 ns            4
replace bb to -- by init stringa|512_stddev                                                                         6.55 ns         6.55 ns            4
replace bb to -- by init stringa|512_cv                                                                             1.54 %          1.54 %             4
replace bb to -- by init stringa|1024_mean                                                                           896 ns          896 ns            4
replace bb to -- by init stringa|1024_median                                                                         894 ns          894 ns            4
replace bb to -- by init stringa|1024_stddev                                                                        15.7 ns         15.7 ns            4
replace bb to -- by init stringa|1024_cv                                                                            1.75 %          1.75 %             4
replace bb to -- by init stringa|2048_mean                                                                          1685 ns         1685 ns            4
replace bb to -- by init stringa|2048_median                                                                        1694 ns         1694 ns            4
replace bb to -- by init stringa|2048_stddev                                                                        28.9 ns         28.9 ns            4
replace bb to -- by init stringa|2048_cv                                                                            1.71 %          1.71 %             4
-----  Hash Map insert and find ---------/repeats:1                                                                0.000 ns        0.000 ns   1000000000000
hashStrMapA<size_t> emplace & find stringa;_mean                                                                 3547342 ns      3547308 ns            4
hashStrMapA<size_t> emplace & find stringa;_median                                                               3536291 ns      3536208 ns            4
hashStrMapA<size_t> emplace & find stringa;_stddev                                                                 49586 ns        49600 ns            4
hashStrMapA<size_t> emplace & find stringa;_cv                                                                      1.40 %          1.40 %             4
std::unordered_map<std::string, size_t> emplace & find std::string;_mean                                         3523732 ns      3523744 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string;_median                                       3514345 ns      3514358 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string;_stddev                                         52176 ns        52175 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string;_cv                                              1.48 %          1.48 %             4
hashStrMapA<size_t> emplace & find ssa;_mean                                                                     3554403 ns      3554420 ns            4
hashStrMapA<size_t> emplace & find ssa;_median                                                                   3555498 ns      3555516 ns            4
hashStrMapA<size_t> emplace & find ssa;_stddev                                                                     10914 ns        10917 ns            4
hashStrMapA<size_t> emplace & find ssa;_cv                                                                          0.31 %          0.31 %             4
std::unordered_map<std::string, size_t> emplace & find std::string_view;_mean                                    3955601 ns      3955552 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string_view;_median                                  3947240 ns      3947129 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string_view;_stddev                                    77785 ns        77814 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string_view;_cv                                         1.97 %          1.97 %             4
-----  Build Full Func Name ---------/repeats:1                                                                    0.000 ns        0.000 ns   1000000000000
Build func full name std::string;_mean                                                                               721 ns          721 ns            4
Build func full name std::string;_median                                                                             724 ns          724 ns            4
Build func full name std::string;_stddev                                                                            32.3 ns         32.3 ns            4
Build func full name std::string;_cv                                                                                4.48 %          4.48 %             4
Build func full name std::string 1;_mean                                                                             828 ns          828 ns            4
Build func full name std::string 1;_median                                                                           833 ns          833 ns            4
Build func full name std::string 1;_stddev                                                                          15.9 ns         15.9 ns            4
Build func full name std::string 1;_cv                                                                              1.92 %          1.92 %             4
Build func full name std::stream;_mean                                                                              2561 ns         2561 ns            4
Build func full name std::stream;_median                                                                            2562 ns         2562 ns            4
Build func full name std::stream;_stddev                                                                            8.50 ns         8.50 ns            4
Build func full name std::stream;_cv                                                                                0.33 %          0.33 %             4
Build func full name stringa;_mean                                                                                   503 ns          503 ns            4
Build func full name stringa;_median                                                                                 503 ns          503 ns            4
Build func full name stringa;_stddev                                                                                12.5 ns         12.5 ns            4
Build func full name stringa;_cv                                                                                    2.49 %          2.49 %             4
Build func full name stringa 1;_mean                                                                                 671 ns          671 ns            4
Build func full name stringa 1;_median                                                                               674 ns          674 ns            4
Build func full name stringa 1;_stddev                                                                              8.48 ns         8.48 ns            4
Build func full name stringa 1;_cv                                                                                  1.26 %          1.26 %             4
