2026-01-31T15:25:07+03:00
Running benchStr.exe
Run on (32 X 2494 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x16)
  L1 Instruction 32 KiB (x16)
  L2 Unified 256 KiB (x16)
  L3 Unified 40960 KiB (x1)
--------------------------------------------------------------------------------------------------------------------------------------------------------
Benchmark                                                                                                              Time             CPU   Iterations
-- Append text, number, text --/repeats:1                                                                          0.000 ns        0.000 ns   1000000000000
std::stringstream str; str << "test = " << k << " times";_mean                                                     11857 ns        11830 ns           10
std::stringstream str; str << "test = " << k << " times";_median                                                   11705 ns        11719 ns           10
std::stringstream str; str << "test = " << k << " times";_stddev                                                     684 ns          735 ns           10
std::stringstream str; str << "test = " << k << " times";_cv                                                        5.77 %          6.21 %            10
std::string str = "test = " + std::to_string(k) + " times";_mean                                                    1260 ns         1261 ns           10
std::string str = "test = " + std::to_string(k) + " times";_median                                                  1255 ns         1256 ns           10
std::string str = "test = " + std::to_string(k) + " times";_stddev                                                  49.9 ns         55.5 ns           10
std::string str = "test = " + std::to_string(k) + " times";_cv                                                      3.96 %          4.40 %            10
char buf[100]; sprintf(buf, "test = %u times", k); std::string str = buf;_mean                                      2822 ns         2813 ns           10
char buf[100]; sprintf(buf, "test = %u times", k); std::string str = buf;_median                                    2820 ns         2790 ns           10
char buf[100]; sprintf(buf, "test = %u times", k); std::string str = buf;_stddev                                    65.5 ns         75.3 ns           10
char buf[100]; sprintf(buf, "test = %u times", k); std::string str = buf;_cv                                        2.32 %          2.68 %            10
std::string str = std::format("test = {} times", k);_mean                                                           2423 ns         2417 ns           10
std::string str = std::format("test = {} times", k);_median                                                         2398 ns         2407 ns           10
std::string str = std::format("test = {} times", k);_stddev                                                         75.9 ns         84.7 ns           10
std::string str = std::format("test = {} times", k);_cv                                                             3.13 %          3.51 %            10
lstringa<8> str; str.format("test = {} times", k);_mean                                                             2694 ns         2692 ns           10
lstringa<8> str; str.format("test = {} times", k);_median                                                           2681 ns         2668 ns           10
lstringa<8> str; str.format("test = {} times", k);_stddev                                                           78.1 ns         80.0 ns           10
lstringa<8> str; str.format("test = {} times", k);_cv                                                               2.90 %          2.97 %            10
lstringa<32> str; str.format("test = {} times", k);_mean                                                            1520 ns         1500 ns           10
lstringa<32> str; str.format("test = {} times", k);_median                                                          1503 ns         1500 ns           10
lstringa<32> str; str.format("test = {} times", k);_stddev                                                          69.3 ns         46.5 ns           10
lstringa<32> str; str.format("test = {} times", k);_cv                                                              4.56 %          3.10 %            10
lstringa<8> str = "test = " + k + " times";_mean                                                                     904 ns          902 ns           10
lstringa<8> str = "test = " + k + " times";_median                                                                   902 ns          900 ns           10
lstringa<8> str = "test = " + k + " times";_stddev                                                                  15.2 ns         15.4 ns           10
lstringa<8> str = "test = " + k + " times";_cv                                                                      1.68 %          1.71 %            10
lstringa<32> str = "test = " + k + " times";_mean                                                                    185 ns          185 ns           10
lstringa<32> str = "test = " + k + " times";_median                                                                  184 ns          184 ns           10
lstringa<32> str = "test = " + k + " times";_stddev                                                                 5.00 ns         4.06 ns           10
lstringa<32> str = "test = " + k + " times";_cv                                                                     2.70 %          2.19 %            10
stringa str = "test = " + k + " times";_mean                                                                         243 ns          243 ns           10
stringa str = "test = " + k + " times";_median                                                                       242 ns          241 ns           10
stringa str = "test = " + k + " times";_stddev                                                                      5.07 ns         5.62 ns           10
stringa str = "test = " + k + " times";_cv                                                                          2.09 %          2.32 %            10
-- Split text and convert to int --/repeats:1                                                                      0.000 ns        0.000 ns   1000000000000
std::string::find + substr + std::strtol_mean                                                                        550 ns          550 ns           10
std::string::find + substr + std::strtol_median                                                                      554 ns          547 ns           10
std::string::find + substr + std::strtol_stddev                                                                     12.1 ns         16.1 ns           10
std::string::find + substr + std::strtol_cv                                                                         2.19 %          2.93 %            10
ssa::splitter + ssa::as_int_mean                                                                                     292 ns          292 ns           10
ssa::splitter + ssa::as_int_median                                                                                   293 ns          292 ns           10
ssa::splitter + ssa::as_int_stddev                                                                                  3.48 ns         5.80 ns           10
ssa::splitter + ssa::as_int_cv                                                                                      1.19 %          1.99 %            10
ssa::splitf + functor_mean                                                                                           217 ns          217 ns           10
ssa::splitf + functor_median                                                                                         216 ns          215 ns           10
ssa::splitf + functor_stddev                                                                                        7.35 ns         8.38 ns           10
ssa::splitf + functor_cv                                                                                            3.38 %          3.86 %            10
-- Replace symbols in text ~400 symbols --/repeats:1                                                               0.000 ns        0.000 ns   1000000000000
Naive (and wrong) replace symbols with std::string find + replace_mean                                              1176 ns         1172 ns           10
Naive (and wrong) replace symbols with std::string find + replace_median                                            1178 ns         1172 ns           10
Naive (and wrong) replace symbols with std::string find + replace_stddev                                            16.6 ns         22.8 ns           10
Naive (and wrong) replace symbols with std::string find + replace_cv                                                1.41 %          1.94 %            10
replace symbols with std::string find_first_of + replace_mean                                                       2155 ns         2149 ns           10
replace symbols with std::string find_first_of + replace_median                                                     2144 ns         2131 ns           10
replace symbols with std::string find_first_of + replace_stddev                                                     40.0 ns         43.8 ns           10
replace symbols with std::string find_first_of + replace_cv                                                         1.86 %          2.04 %            10
replace symbols with std::string_view find_first_of + copy_mean                                                     2546 ns         2533 ns           10
replace symbols with std::string_view find_first_of + copy_median                                                   2538 ns         2511 ns           10
replace symbols with std::string_view find_first_of + copy_stddev                                                   70.3 ns         91.9 ns           10
replace symbols with std::string_view find_first_of + copy_cv                                                       2.76 %          3.63 %            10
replace runtime symbols with string expressions and without remembering all search results_mean                     1595 ns         1580 ns           10
replace runtime symbols with string expressions and without remembering all search results_median                   1584 ns         1569 ns           10
replace runtime symbols with string expressions and without remembering all search results_stddev                   71.7 ns         71.8 ns           10
replace runtime symbols with string expressions and without remembering all search results_cv                       4.49 %          4.54 %            10
replace runtime symbols with simstr and memorization of all search results_mean                                     1418 ns         1415 ns           10
replace runtime symbols with simstr and memorization of all search results_median                                   1393 ns         1395 ns           10
replace runtime symbols with simstr and memorization of all search results_stddev                                   68.0 ns         73.3 ns           10
replace runtime symbols with simstr and memorization of all search results_cv                                       4.80 %          5.18 %            10
replace const symbols with string expressions and without remembering all search results_mean                       1290 ns         1281 ns           10
replace const symbols with string expressions and without remembering all search results_median                     1264 ns         1256 ns           10
replace const symbols with string expressions and without remembering all search results_stddev                     58.6 ns         58.0 ns           10
replace const symbols with string expressions and without remembering all search results_cv                         4.54 %          4.53 %            10
replace const symbols with string expressions and memorization of all search results_mean                           1249 ns         1242 ns           10
replace const symbols with string expressions and memorization of all search results_median                         1252 ns         1242 ns           10
replace const symbols with string expressions and memorization of all search results_stddev                         20.6 ns         14.7 ns           10
replace const symbols with string expressions and memorization of all search results_cv                             1.65 %          1.18 %            10
-- Replace symbols in text ~40 symbols --/repeats:1                                                                0.000 ns        0.000 ns   1000000000000
Short Naive (and wrong) replace symbols with std::string find + replace_mean                                         338 ns          338 ns           10
Short Naive (and wrong) replace symbols with std::string find + replace_median                                       335 ns          337 ns           10
Short Naive (and wrong) replace symbols with std::string find + replace_stddev                                      7.85 ns         8.77 ns           10
Short Naive (and wrong) replace symbols with std::string find + replace_cv                                          2.32 %          2.60 %            10
Short replace symbols with std::string find_first_of + replace_mean                                                  439 ns          438 ns           10
Short replace symbols with std::string find_first_of + replace_median                                                435 ns          433 ns           10
Short replace symbols with std::string find_first_of + replace_stddev                                               14.4 ns         16.2 ns           10
Short replace symbols with std::string find_first_of + replace_cv                                                   3.29 %          3.69 %            10
Short replace symbols with std::string_view find_first_of + copy_mean                                                375 ns          374 ns           10
Short replace symbols with std::string_view find_first_of + copy_median                                              369 ns          368 ns           10
Short replace symbols with std::string_view find_first_of + copy_stddev                                             20.1 ns         19.4 ns           10
Short replace symbols with std::string_view find_first_of + copy_cv                                                 5.37 %          5.18 %            10
Short replace runtime symbols with string expressions and without remembering all search results_mean                310 ns          308 ns           10
Short replace runtime symbols with string expressions and without remembering all search results_median              308 ns          308 ns           10
Short replace runtime symbols with string expressions and without remembering all search results_stddev             10.9 ns         10.6 ns           10
Short replace runtime symbols with string expressions and without remembering all search results_cv                 3.52 %          3.44 %            10
Short replace runtime symbols with simstr and memorization of all search results_mean                                394 ns          395 ns           10
Short replace runtime symbols with simstr and memorization of all search results_median                              393 ns          395 ns           10
Short replace runtime symbols with simstr and memorization of all search results_stddev                             4.66 ns         8.86 ns           10
Short replace runtime symbols with simstr and memorization of all search results_cv                                 1.18 %          2.24 %            10
Short replace const symbols with string expressions and without remembering all search results_mean                  267 ns          266 ns           10
Short replace const symbols with string expressions and without remembering all search results_median                263 ns          261 ns           10
Short replace const symbols with string expressions and without remembering all search results_stddev               10.1 ns         9.46 ns           10
Short replace const symbols with string expressions and without remembering all search results_cv                   3.78 %          3.55 %            10
Short replace const symbols with string expressions and memorization of all search results_mean                      352 ns          352 ns           10
Short replace const symbols with string expressions and memorization of all search results_median                    353 ns          353 ns           10
Short replace const symbols with string expressions and memorization of all search results_stddev                   6.59 ns         6.72 ns           10
Short replace const symbols with string expressions and memorization of all search results_cv                       1.87 %          1.91 %            10
-----  Replace All Str To Longer Size ---------/repeats:1                                                          0.000 ns        0.000 ns   1000000000000
replace bb to ---- in std::string|64_mean                                                                            243 ns          242 ns           10
replace bb to ---- in std::string|64_median                                                                          243 ns          241 ns           10
replace bb to ---- in std::string|64_stddev                                                                         8.62 ns         8.47 ns           10
replace bb to ---- in std::string|64_cv                                                                             3.54 %          3.51 %            10
replace bb to ---- in std::string|256_mean                                                                           818 ns          809 ns           10
replace bb to ---- in std::string|256_median                                                                         799 ns          802 ns           10
replace bb to ---- in std::string|256_stddev                                                                        56.0 ns         26.3 ns           10
replace bb to ---- in std::string|256_cv                                                                            6.84 %          3.24 %            10
replace bb to ---- in std::string|512_mean                                                                          1492 ns         1494 ns           10
replace bb to ---- in std::string|512_median                                                                        1495 ns         1491 ns           10
replace bb to ---- in std::string|512_stddev                                                                        25.4 ns         30.3 ns           10
replace bb to ---- in std::string|512_cv                                                                            1.70 %          2.03 %            10
replace bb to ---- in std::string|1024_mean                                                                         3206 ns         3201 ns           10
replace bb to ---- in std::string|1024_median                                                                       3194 ns         3223 ns           10
replace bb to ---- in std::string|1024_stddev                                                                       51.7 ns         49.4 ns           10
replace bb to ---- in std::string|1024_cv                                                                           1.61 %          1.54 %            10
replace bb to ---- in std::string|2048_mean                                                                         8058 ns         8022 ns           10
replace bb to ---- in std::string|2048_median                                                                       7989 ns         7935 ns           10
replace bb to ---- in std::string|2048_stddev                                                                        275 ns          273 ns           10
replace bb to ---- in std::string|2048_cv                                                                           3.42 %          3.40 %            10
replace bb to ---- in lstringa<8>|64_mean                                                                            251 ns          250 ns           10
replace bb to ---- in lstringa<8>|64_median                                                                          248 ns          248 ns           10
replace bb to ---- in lstringa<8>|64_stddev                                                                         22.8 ns         22.6 ns           10
replace bb to ---- in lstringa<8>|64_cv                                                                             9.08 %          9.04 %            10
replace bb to ---- in lstringa<8>|256_mean                                                                           670 ns          667 ns           10
replace bb to ---- in lstringa<8>|256_median                                                                         649 ns          642 ns           10
replace bb to ---- in lstringa<8>|256_stddev                                                                        52.7 ns         53.8 ns           10
replace bb to ---- in lstringa<8>|256_cv                                                                            7.86 %          8.06 %            10
replace bb to ---- in lstringa<8>|512_mean                                                                          1168 ns         1165 ns           10
replace bb to ---- in lstringa<8>|512_median                                                                        1150 ns         1147 ns           10
replace bb to ---- in lstringa<8>|512_stddev                                                                        62.9 ns         66.2 ns           10
replace bb to ---- in lstringa<8>|512_cv                                                                            5.38 %          5.68 %            10
replace bb to ---- in lstringa<8>|1024_mean                                                                         2054 ns         2051 ns           10
replace bb to ---- in lstringa<8>|1024_median                                                                       2051 ns         2051 ns           10
replace bb to ---- in lstringa<8>|1024_stddev                                                                       41.2 ns         44.1 ns           10
replace bb to ---- in lstringa<8>|1024_cv                                                                           2.01 %          2.15 %            10
replace bb to ---- in lstringa<8>|2048_mean                                                                         3914 ns         3892 ns           10
replace bb to ---- in lstringa<8>|2048_median                                                                       3881 ns         3892 ns           10
replace bb to ---- in lstringa<8>|2048_stddev                                                                        108 ns         90.4 ns           10
replace bb to ---- in lstringa<8>|2048_cv                                                                           2.75 %          2.32 %            10
replace bb to ---- by init stringa|64_mean                                                                           215 ns          215 ns           10
replace bb to ---- by init stringa|64_median                                                                         214 ns          213 ns           10
replace bb to ---- by init stringa|64_stddev                                                                        8.32 ns         9.08 ns           10
replace bb to ---- by init stringa|64_cv                                                                            3.88 %          4.22 %            10
replace bb to ---- by init stringa|256_mean                                                                          497 ns          494 ns           10
replace bb to ---- by init stringa|256_median                                                                        485 ns          481 ns           10
replace bb to ---- by init stringa|256_stddev                                                                       27.0 ns         25.5 ns           10
replace bb to ---- by init stringa|256_cv                                                                           5.43 %          5.17 %            10
replace bb to ---- by init stringa|512_mean                                                                         1064 ns         1062 ns           10
replace bb to ---- by init stringa|512_median                                                                       1059 ns         1050 ns           10
replace bb to ---- by init stringa|512_stddev                                                                       26.2 ns         28.8 ns           10
replace bb to ---- by init stringa|512_cv                                                                           2.46 %          2.71 %            10
replace bb to ---- by init stringa|1024_mean                                                                        2210 ns         2192 ns           10
replace bb to ---- by init stringa|1024_median                                                                      2177 ns         2173 ns           10
replace bb to ---- by init stringa|1024_stddev                                                                      69.8 ns         70.8 ns           10
replace bb to ---- by init stringa|1024_cv                                                                          3.16 %          3.23 %            10
replace bb to ---- by init stringa|2048_mean                                                                        4723 ns         4707 ns           10
replace bb to ---- by init stringa|2048_median                                                                      4823 ns         4736 ns           10
replace bb to ---- by init stringa|2048_stddev                                                                       291 ns          305 ns           10
replace bb to ---- by init stringa|2048_cv                                                                          6.16 %          6.47 %            10
-----  Replace All Str To Same Size ---------/repeats:1                                                            0.000 ns        0.000 ns   1000000000000
replace bb to -- in std::string|64_mean                                                                              214 ns          214 ns           10
replace bb to -- in std::string|64_median                                                                            213 ns          213 ns           10
replace bb to -- in std::string|64_stddev                                                                           9.70 ns         9.02 ns           10
replace bb to -- in std::string|64_cv                                                                               4.53 %          4.21 %            10
replace bb to -- in std::string|256_mean                                                                             535 ns          532 ns           10
replace bb to -- in std::string|256_median                                                                           530 ns          530 ns           10
replace bb to -- in std::string|256_stddev                                                                          14.8 ns         7.92 ns           10
replace bb to -- in std::string|256_cv                                                                              2.77 %          1.49 %            10
replace bb to -- in std::string|512_mean                                                                             958 ns          954 ns           10
replace bb to -- in std::string|512_median                                                                           952 ns          952 ns           10
replace bb to -- in std::string|512_stddev                                                                          21.4 ns         20.2 ns           10
replace bb to -- in std::string|512_cv                                                                              2.24 %          2.12 %            10
replace bb to -- in std::string|1024_mean                                                                           1831 ns         1826 ns           10
replace bb to -- in std::string|1024_median                                                                         1810 ns         1803 ns           10
replace bb to -- in std::string|1024_stddev                                                                         48.3 ns         51.8 ns           10
replace bb to -- in std::string|1024_cv                                                                             2.64 %          2.84 %            10
replace bb to -- in std::string|2048_mean                                                                           3701 ns         3700 ns           10
replace bb to -- in std::string|2048_median                                                                         3605 ns         3599 ns           10
replace bb to -- in std::string|2048_stddev                                                                          225 ns          212 ns           10
replace bb to -- in std::string|2048_cv                                                                             6.07 %          5.72 %            10
replace bb to -- in lstringa<8>|64_mean                                                                              195 ns          195 ns           10
replace bb to -- in lstringa<8>|64_median                                                                            194 ns          193 ns           10
replace bb to -- in lstringa<8>|64_stddev                                                                           4.83 ns         4.07 ns           10
replace bb to -- in lstringa<8>|64_cv                                                                               2.48 %          2.09 %            10
replace bb to -- in lstringa<8>|256_mean                                                                             459 ns          457 ns           10
replace bb to -- in lstringa<8>|256_median                                                                           461 ns          450 ns           10
replace bb to -- in lstringa<8>|256_stddev                                                                          13.9 ns         14.1 ns           10
replace bb to -- in lstringa<8>|256_cv                                                                              3.02 %          3.09 %            10
replace bb to -- in lstringa<8>|512_mean                                                                             853 ns          853 ns           10
replace bb to -- in lstringa<8>|512_median                                                                           851 ns          846 ns           10
replace bb to -- in lstringa<8>|512_stddev                                                                          60.8 ns         62.8 ns           10
replace bb to -- in lstringa<8>|512_cv                                                                              7.13 %          7.37 %            10
replace bb to -- in lstringa<8>|1024_mean                                                                           1489 ns         1489 ns           10
replace bb to -- in lstringa<8>|1024_median                                                                         1489 ns         1482 ns           10
replace bb to -- in lstringa<8>|1024_stddev                                                                         36.5 ns         40.4 ns           10
replace bb to -- in lstringa<8>|1024_cv                                                                             2.45 %          2.72 %            10
replace bb to -- in lstringa<8>|2048_mean                                                                           2860 ns         2856 ns           10
replace bb to -- in lstringa<8>|2048_median                                                                         2853 ns         2856 ns           10
replace bb to -- in lstringa<8>|2048_stddev                                                                         57.3 ns         74.0 ns           10
replace bb to -- in lstringa<8>|2048_cv                                                                             2.01 %          2.59 %            10
replace bb to -- by init stringa|64_mean                                                                             178 ns          178 ns           10
replace bb to -- by init stringa|64_median                                                                           178 ns          176 ns           10
replace bb to -- by init stringa|64_stddev                                                                          4.70 ns         4.80 ns           10
replace bb to -- by init stringa|64_cv                                                                              2.64 %          2.70 %            10
replace bb to -- by init stringa|256_mean                                                                            403 ns          403 ns           10
replace bb to -- by init stringa|256_median                                                                          399 ns          401 ns           10
replace bb to -- by init stringa|256_stddev                                                                         10.5 ns         12.2 ns           10
replace bb to -- by init stringa|256_cv                                                                             2.61 %          3.03 %            10
replace bb to -- by init stringa|512_mean                                                                            719 ns          718 ns           10
replace bb to -- by init stringa|512_median                                                                          709 ns          715 ns           10
replace bb to -- by init stringa|512_stddev                                                                         90.9 ns         88.5 ns           10
replace bb to -- by init stringa|512_cv                                                                            12.64 %         12.31 %            10
replace bb to -- by init stringa|1024_mean                                                                          1181 ns         1182 ns           10
replace bb to -- by init stringa|1024_median                                                                        1181 ns         1172 ns           10
replace bb to -- by init stringa|1024_stddev                                                                        22.4 ns         26.2 ns           10
replace bb to -- by init stringa|1024_cv                                                                            1.90 %          2.22 %            10
replace bb to -- by init stringa|2048_mean                                                                          2295 ns         2290 ns           10
replace bb to -- by init stringa|2048_median                                                                        2273 ns         2295 ns           10
replace bb to -- by init stringa|2048_stddev                                                                        74.4 ns         77.9 ns           10
replace bb to -- by init stringa|2048_cv                                                                            3.24 %          3.40 %            10
-----  Hash Map insert and find ---------/repeats:1                                                                0.000 ns        0.000 ns   1000000000000
hashStrMapA<size_t> emplace & find stringa;_mean                                                                 4223565 ns      4226280 ns           10
hashStrMapA<size_t> emplace & find stringa;_median                                                               4286891 ns      4282756 ns           10
hashStrMapA<size_t> emplace & find stringa;_stddev                                                                153748 ns       168671 ns           10
hashStrMapA<size_t> emplace & find stringa;_cv                                                                      3.64 %          3.99 %            10
std::unordered_map<std::string, size_t> emplace & find std::string;_mean                                         5280639 ns      5265625 ns           10
std::unordered_map<std::string, size_t> emplace & find std::string;_median                                       5237516 ns      5312500 ns           10
std::unordered_map<std::string, size_t> emplace & find std::string;_stddev                                         98142 ns       105461 ns           10
std::unordered_map<std::string, size_t> emplace & find std::string;_cv                                              1.86 %          2.00 %            10
hashStrMapA<size_t> emplace & find ssa;_mean                                                                     3869626 ns      3866969 ns           10
hashStrMapA<size_t> emplace & find ssa;_median                                                                   3856536 ns      3840782 ns           10
hashStrMapA<size_t> emplace & find ssa;_stddev                                                                     69055 ns        82811 ns           10
hashStrMapA<size_t> emplace & find ssa;_cv                                                                          1.78 %          2.14 %            10
std::unordered_map<std::string, size_t> emplace & find std::string_view;_mean                                    6233309 ns      6236049 ns           10
std::unordered_map<std::string, size_t> emplace & find std::string_view;_median                                  6218193 ns      6208147 ns           10
std::unordered_map<std::string, size_t> emplace & find std::string_view;_stddev                                    96434 ns       114854 ns           10
std::unordered_map<std::string, size_t> emplace & find std::string_view;_cv                                         1.55 %          1.84 %            10
-----  Build Full Func Name ---------/repeats:1                                                                    0.000 ns        0.000 ns   1000000000000
Build func full name std::string;_mean                                                                              1641 ns         1643 ns           10
Build func full name std::string;_median                                                                            1647 ns         1639 ns           10
Build func full name std::string;_stddev                                                                            32.3 ns         34.7 ns           10
Build func full name std::string;_cv                                                                                1.97 %          2.11 %            10
Build func full name std::string 1;_mean                                                                            1763 ns         1761 ns           10
Build func full name std::string 1;_median                                                                          1733 ns         1744 ns           10
Build func full name std::string 1;_stddev                                                                          57.8 ns         55.1 ns           10
Build func full name std::string 1;_cv                                                                              3.28 %          3.13 %            10
Build func full name std::stream;_mean                                                                              9911 ns         9898 ns           10
Build func full name std::stream;_median                                                                            9726 ns         9835 ns           10
Build func full name std::stream;_stddev                                                                             427 ns          395 ns           10
Build func full name std::stream;_cv                                                                                4.31 %          3.99 %            10
Build func full name stringa;_mean                                                                                   910 ns          906 ns           10
Build func full name stringa;_median                                                                                 909 ns          900 ns           10
Build func full name stringa;_stddev                                                                                15.1 ns         17.2 ns           10
Build func full name stringa;_cv                                                                                    1.66 %          1.90 %            10
Build func full name stringa 1;_mean                                                                                1009 ns         1008 ns           10
Build func full name stringa 1;_median                                                                              1009 ns         1013 ns           10
Build func full name stringa 1;_stddev                                                                              20.4 ns         25.9 ns           10
Build func full name stringa 1;_cv                                                                                  2.02 %          2.57 %            10
