Benchmarks of simstr, version 1.7.2
Sources: https://github.com/orefkov/simstr
Results: https://orefkov.github.io/simstr/results.html
Compiler GNU 15.2.0
2026-02-27T18:08:43+03:00
Running ./benchStr
Run on (32 X 2494.22 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x16)
  L1 Instruction 32 KiB (x16)
  L2 Unified 256 KiB (x16)
  L3 Unified 40960 KiB (x1)
Load Average: 0.00, 0.00, 0.00
***WARNING*** ASLR is enabled, the results may have unreproducible noise in them.
--------------------------------------------------------------------------------------------------------------------------------------------------------
Benchmark                                                                                                              Time             CPU   Iterations
-- Append string of 16 bytes and const literal of 16 bytes 32 times, 1024 total length --/repeats:1                0.000 ns        0.000 ns   1000000000000
std::stringstream str; ... str << str_var << "abbaabbaabbaabba";_mean                                               1348 ns         1348 ns            4
std::stringstream str; ... str << str_var << "abbaabbaabbaabba";_median                                             1357 ns         1357 ns            4
std::stringstream str; ... str << str_var << "abbaabbaabbaabba";_stddev                                             23.8 ns         23.8 ns            4
std::stringstream str; ... str << str_var << "abbaabbaabbaabba";_cv                                                 1.76 %          1.76 %             4
std::string str; ... str += str_var + "abbaabbaabbaabba";_mean                                                      1202 ns         1202 ns            4
std::string str; ... str += str_var + "abbaabbaabbaabba";_median                                                    1201 ns         1201 ns            4
std::string str; ... str += str_var + "abbaabbaabbaabba";_stddev                                                    6.48 ns         6.48 ns            4
std::string str; ... str += str_var + "abbaabbaabbaabba";_cv                                                        0.54 %          0.54 %             4
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba";_mean                                                       456 ns          456 ns            4
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba";_median                                                     452 ns          452 ns            4
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba";_stddev                                                    15.0 ns         15.0 ns            4
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba";_cv                                                        3.28 %          3.28 %             4
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba";_mean                                                     401 ns          401 ns            4
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba";_median                                                   407 ns          407 ns            4
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba";_stddev                                                  18.8 ns         18.8 ns            4
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba";_cv                                                      4.70 %          4.70 %             4
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba";_mean                                                     310 ns          310 ns            4
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba";_median                                                   314 ns          314 ns            4
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba";_stddev                                                  23.4 ns         23.4 ns            4
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba";_cv                                                      7.54 %          7.54 %             4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba";_mean                                                    212 ns          212 ns            4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba";_median                                                  212 ns          212 ns            4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba";_stddev                                                 5.71 ns         5.71 ns            4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba";_cv                                                     2.69 %          2.69 %             4
-- Append string of 16 bytes and const literal of 16 bytes 2048 times, 65536 total length --/repeats:1             0.000 ns        0.000 ns   1000000000000
std::stringstream str; ... str << str_var << "abbaabbaabbaabba"; 2048 times_mean                                   73026 ns        73026 ns            4
std::stringstream str; ... str << str_var << "abbaabbaabbaabba"; 2048 times_median                                 72322 ns        72322 ns            4
std::stringstream str; ... str << str_var << "abbaabbaabbaabba"; 2048 times_stddev                                  2367 ns         2367 ns            4
std::stringstream str; ... str << str_var << "abbaabbaabbaabba"; 2048 times_cv                                      3.24 %          3.24 %             4
std::string str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_mean                                          66199 ns        66199 ns            4
std::string str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_median                                        66369 ns        66369 ns            4
std::string str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_stddev                                         1243 ns         1243 ns            4
std::string str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_cv                                             1.88 %          1.88 %             4
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_mean                                          22156 ns        22156 ns            4
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_median                                        22130 ns        22130 ns            4
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_stddev                                          426 ns          426 ns            4
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_cv                                             1.92 %          1.92 %             4
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_mean                                        18805 ns        18805 ns            4
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_median                                      18789 ns        18789 ns            4
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_stddev                                        349 ns          349 ns            4
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_cv                                           1.86 %          1.86 %             4
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_mean                                        18433 ns        18433 ns            4
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_median                                      18391 ns        18391 ns            4
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_stddev                                        242 ns          242 ns            4
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_cv                                           1.31 %          1.31 %             4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_mean                                       18781 ns        18781 ns            4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_median                                     18847 ns        18847 ns            4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_stddev                                       216 ns          216 ns            4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_cv                                          1.15 %          1.15 %             4
-- Append 2 string of 16 bytes 32 times, 1024 total length --/repeats:1                                            0.000 ns        0.000 ns   1000000000000
std::stringstream str; ... str << str_var1 << str_var2;_mean                                                        1378 ns         1378 ns            4
std::stringstream str; ... str << str_var1 << str_var2;_median                                                      1379 ns         1379 ns            4
std::stringstream str; ... str << str_var1 << str_var2;_stddev                                                      12.5 ns         12.5 ns            4
std::stringstream str; ... str << str_var1 << str_var2;_cv                                                          0.90 %          0.90 %             4
std::string str; ... str += str_var1 + str_var2;_mean                                                               1285 ns         1285 ns            4
std::string str; ... str += str_var1 + str_var2;_median                                                             1282 ns         1282 ns            4
std::string str; ... str += str_var1 + str_var2;_stddev                                                             34.3 ns         34.3 ns            4
std::string str; ... str += str_var1 + str_var2;_cv                                                                 2.67 %          2.67 %             4
lstringa<16> str; ... str += str_var1 + str_var2;_mean                                                               532 ns          532 ns            4
lstringa<16> str; ... str += str_var1 + str_var2;_median                                                             531 ns          531 ns            4
lstringa<16> str; ... str += str_var1 + str_var2;_stddev                                                            7.38 ns         7.38 ns            4
lstringa<16> str; ... str += str_var1 + str_var2;_cv                                                                1.39 %          1.39 %             4
lstringa<128> str; ... str += str_var1 + str_var2;_mean                                                              474 ns          474 ns            4
lstringa<128> str; ... str += str_var1 + str_var2;_median                                                            477 ns          477 ns            4
lstringa<128> str; ... str += str_var1 + str_var2;_stddev                                                           7.90 ns         7.90 ns            4
lstringa<128> str; ... str += str_var1 + str_var2;_cv                                                               1.67 %          1.67 %             4
lstringa<512> str; ... str += str_var1 + str_var2;_mean                                                              379 ns          379 ns            4
lstringa<512> str; ... str += str_var1 + str_var2;_median                                                            385 ns          385 ns            4
lstringa<512> str; ... str += str_var1 + str_var2;_stddev                                                           17.3 ns         17.3 ns            4
lstringa<512> str; ... str += str_var1 + str_var2;_cv                                                               4.56 %          4.56 %             4
lstringa<1024> str; ... str += str_var1 + str_var2;_mean                                                             281 ns          281 ns            4
lstringa<1024> str; ... str += str_var1 + str_var2;_median                                                           281 ns          281 ns            4
lstringa<1024> str; ... str += str_var1 + str_var2;_stddev                                                          2.06 ns         2.06 ns            4
lstringa<1024> str; ... str += str_var1 + str_var2;_cv                                                              0.73 %          0.73 %             4
-- Append text, number, text --/repeats:1                                                                          0.000 ns        0.000 ns   1000000000000
std::stringstream str; str << "test = " << k << " times";_mean                                                      2931 ns         2931 ns            4
std::stringstream str; str << "test = " << k << " times";_median                                                    2920 ns         2920 ns            4
std::stringstream str; str << "test = " << k << " times";_stddev                                                    72.4 ns         72.4 ns            4
std::stringstream str; str << "test = " << k << " times";_cv                                                        2.47 %          2.47 %             4
std::string str = "test = " + std::to_string(k) + " times";_mean                                                     412 ns          412 ns            4
std::string str = "test = " + std::to_string(k) + " times";_median                                                   410 ns          410 ns            4
std::string str = "test = " + std::to_string(k) + " times";_stddev                                                  4.74 ns         4.74 ns            4
std::string str = "test = " + std::to_string(k) + " times";_cv                                                      1.15 %          1.15 %             4
char buf[100]; sprintf(buf, "test = %u times", k); std::string str = buf;_mean                                      1435 ns         1435 ns            4
char buf[100]; sprintf(buf, "test = %u times", k); std::string str = buf;_median                                    1433 ns         1433 ns            4
char buf[100]; sprintf(buf, "test = %u times", k); std::string str = buf;_stddev                                    18.7 ns         18.7 ns            4
char buf[100]; sprintf(buf, "test = %u times", k); std::string str = buf;_cv                                        1.30 %          1.30 %             4
std::string str = std::format("test = {} times", k);_mean                                                           1165 ns         1165 ns            4
std::string str = std::format("test = {} times", k);_median                                                         1167 ns         1167 ns            4
std::string str = std::format("test = {} times", k);_stddev                                                         20.6 ns         20.6 ns            4
std::string str = std::format("test = {} times", k);_cv                                                             1.76 %          1.76 %             4
lstringa<8> str; str.format("test = {} times", k);_mean                                                             1487 ns         1487 ns            4
lstringa<8> str; str.format("test = {} times", k);_median                                                           1482 ns         1482 ns            4
lstringa<8> str; str.format("test = {} times", k);_stddev                                                           32.8 ns         32.8 ns            4
lstringa<8> str; str.format("test = {} times", k);_cv                                                               2.21 %          2.21 %             4
lstringa<32> str; str.format("test = {} times", k);_mean                                                            1005 ns         1005 ns            4
lstringa<32> str; str.format("test = {} times", k);_median                                                          1014 ns         1014 ns            4
lstringa<32> str; str.format("test = {} times", k);_stddev                                                          22.7 ns         22.7 ns            4
lstringa<32> str; str.format("test = {} times", k);_cv                                                              2.26 %          2.26 %             4
lstringa<8> str = "test = " + k + " times";_mean                                                                     289 ns          289 ns            4
lstringa<8> str = "test = " + k + " times";_median                                                                   292 ns          292 ns            4
lstringa<8> str = "test = " + k + " times";_stddev                                                                  7.48 ns         7.48 ns            4
lstringa<8> str = "test = " + k + " times";_cv                                                                      2.58 %          2.58 %             4
lstringa<32> str = "test = " + k + " times";_mean                                                                    132 ns          132 ns            4
lstringa<32> str = "test = " + k + " times";_median                                                                  133 ns          133 ns            4
lstringa<32> str = "test = " + k + " times";_stddev                                                                 2.16 ns         2.16 ns            4
lstringa<32> str = "test = " + k + " times";_cv                                                                     1.63 %          1.63 %             4
stringa str = "test = " + k + " times";_mean                                                                         136 ns          136 ns            4
stringa str = "test = " + k + " times";_median                                                                       136 ns          136 ns            4
stringa str = "test = " + k + " times";_stddev                                                                      1.27 ns         1.27 ns            4
stringa str = "test = " + k + " times";_cv                                                                          0.94 %          0.94 %             4
-- Split text and convert to int --/repeats:1                                                                      0.000 ns        0.000 ns   1000000000000
std::string::find + substr + std::strtol_mean                                                                        272 ns          272 ns            4
std::string::find + substr + std::strtol_median                                                                      273 ns          273 ns            4
std::string::find + substr + std::strtol_stddev                                                                     3.65 ns         3.65 ns            4
std::string::find + substr + std::strtol_cv                                                                         1.34 %          1.34 %             4
ssa::splitter + ssa::as_int_mean                                                                                     190 ns          190 ns            4
ssa::splitter + ssa::as_int_median                                                                                   190 ns          190 ns            4
ssa::splitter + ssa::as_int_stddev                                                                                  2.83 ns         2.83 ns            4
ssa::splitter + ssa::as_int_cv                                                                                      1.49 %          1.49 %             4
ssa::splitf + functor_mean                                                                                           194 ns          194 ns            4
ssa::splitf + functor_median                                                                                         194 ns          194 ns            4
ssa::splitf + functor_stddev                                                                                        3.53 ns         3.53 ns            4
ssa::splitf + functor_cv                                                                                            1.82 %          1.82 %             4
-- Replace symbols in text ~400 symbols --/repeats:1                                                               0.000 ns        0.000 ns   1000000000000
Naive (and wrong) replace symbols with std::string find + replace_mean                                               793 ns          793 ns            4
Naive (and wrong) replace symbols with std::string find + replace_median                                             793 ns          793 ns            4
Naive (and wrong) replace symbols with std::string find + replace_stddev                                            6.82 ns         6.82 ns            4
Naive (and wrong) replace symbols with std::string find + replace_cv                                                0.86 %          0.86 %             4
replace symbols with std::string find_first_of + replace_mean                                                       2390 ns         2390 ns            4
replace symbols with std::string find_first_of + replace_median                                                     2403 ns         2403 ns            4
replace symbols with std::string find_first_of + replace_stddev                                                     47.1 ns         47.1 ns            4
replace symbols with std::string find_first_of + replace_cv                                                         1.97 %          1.97 %             4
replace symbols with std::string_view find_first_of + copy_mean                                                      960 ns          960 ns            4
replace symbols with std::string_view find_first_of + copy_median                                                    949 ns          949 ns            4
replace symbols with std::string_view find_first_of + copy_stddev                                                   33.9 ns         33.9 ns            4
replace symbols with std::string_view find_first_of + copy_cv                                                       3.53 %          3.53 %             4
replace runtime symbols with string expressions and without remembering all search results_mean                     1320 ns         1320 ns            4
replace runtime symbols with string expressions and without remembering all search results_median                   1310 ns         1310 ns            4
replace runtime symbols with string expressions and without remembering all search results_stddev                   34.2 ns         34.2 ns            4
replace runtime symbols with string expressions and without remembering all search results_cv                       2.59 %          2.59 %             4
replace runtime symbols with simstr and memorization of all search results_mean                                     1012 ns         1012 ns            4
replace runtime symbols with simstr and memorization of all search results_median                                   1019 ns         1019 ns            4
replace runtime symbols with simstr and memorization of all search results_stddev                                   29.1 ns         29.1 ns            4
replace runtime symbols with simstr and memorization of all search results_cv                                       2.88 %          2.88 %             4
replace const symbols with string expressions and without remembering all search results_mean                       1057 ns         1057 ns            4
replace const symbols with string expressions and without remembering all search results_median                     1057 ns         1057 ns            4
replace const symbols with string expressions and without remembering all search results_stddev                     22.6 ns         22.6 ns            4
replace const symbols with string expressions and without remembering all search results_cv                         2.14 %          2.14 %             4
replace const symbols with string expressions and memorization of all search results_mean                            827 ns          827 ns            4
replace const symbols with string expressions and memorization of all search results_median                          826 ns          826 ns            4
replace const symbols with string expressions and memorization of all search results_stddev                         11.0 ns         11.0 ns            4
replace const symbols with string expressions and memorization of all search results_cv                             1.33 %          1.33 %             4
-- Replace symbols in text ~40 symbols --/repeats:1                                                                0.000 ns        0.000 ns   1000000000000
Short Naive (and wrong) replace symbols with std::string find + replace_mean                                         157 ns          157 ns            4
Short Naive (and wrong) replace symbols with std::string find + replace_median                                       156 ns          156 ns            4
Short Naive (and wrong) replace symbols with std::string find + replace_stddev                                      5.01 ns         5.01 ns            4
Short Naive (and wrong) replace symbols with std::string find + replace_cv                                          3.19 %          3.19 %             4
Short replace symbols with std::string find_first_of + replace_mean                                                  318 ns          318 ns            4
Short replace symbols with std::string find_first_of + replace_median                                                315 ns          315 ns            4
Short replace symbols with std::string find_first_of + replace_stddev                                               7.31 ns         7.31 ns            4
Short replace symbols with std::string find_first_of + replace_cv                                                   2.30 %          2.30 %             4
Short replace symbols with std::string_view find_first_of + copy_mean                                                150 ns          150 ns            4
Short replace symbols with std::string_view find_first_of + copy_median                                              149 ns          149 ns            4
Short replace symbols with std::string_view find_first_of + copy_stddev                                             1.90 ns         1.90 ns            4
Short replace symbols with std::string_view find_first_of + copy_cv                                                 1.27 %          1.27 %             4
Short replace runtime symbols with string expressions and without remembering all search results_mean                175 ns          175 ns            4
Short replace runtime symbols with string expressions and without remembering all search results_median              175 ns          175 ns            4
Short replace runtime symbols with string expressions and without remembering all search results_stddev             5.77 ns         5.77 ns            4
Short replace runtime symbols with string expressions and without remembering all search results_cv                 3.29 %          3.29 %             4
Short replace runtime symbols with simstr and memorization of all search results_mean                                178 ns          178 ns            4
Short replace runtime symbols with simstr and memorization of all search results_median                              180 ns          180 ns            4
Short replace runtime symbols with simstr and memorization of all search results_stddev                             5.60 ns         5.60 ns            4
Short replace runtime symbols with simstr and memorization of all search results_cv                                 3.15 %          3.15 %             4
Short replace const symbols with string expressions and without remembering all search results_mean                  136 ns          136 ns            4
Short replace const symbols with string expressions and without remembering all search results_median                136 ns          136 ns            4
Short replace const symbols with string expressions and without remembering all search results_stddev               1.52 ns         1.52 ns            4
Short replace const symbols with string expressions and without remembering all search results_cv                   1.12 %          1.12 %             4
Short replace const symbols with string expressions and memorization of all search results_mean                      129 ns          129 ns            4
Short replace const symbols with string expressions and memorization of all search results_median                    129 ns          129 ns            4
Short replace const symbols with string expressions and memorization of all search results_stddev                   2.52 ns         2.52 ns            4
Short replace const symbols with string expressions and memorization of all search results_cv                       1.95 %          1.95 %             4
-----  Replace All Str To Longer Size ---------/repeats:1                                                          0.000 ns        0.000 ns   1000000000000
replace bb to ---- in std::string|64_mean                                                                            154 ns          154 ns            4
replace bb to ---- in std::string|64_median                                                                          154 ns          154 ns            4
replace bb to ---- in std::string|64_stddev                                                                         1.47 ns         1.47 ns            4
replace bb to ---- in std::string|64_cv                                                                             0.95 %          0.95 %             4
replace bb to ---- in std::string|256_mean                                                                           500 ns          500 ns            4
replace bb to ---- in std::string|256_median                                                                         498 ns          498 ns            4
replace bb to ---- in std::string|256_stddev                                                                        7.86 ns         7.86 ns            4
replace bb to ---- in std::string|256_cv                                                                            1.57 %          1.57 %             4
replace bb to ---- in std::string|512_mean                                                                           972 ns          972 ns            4
replace bb to ---- in std::string|512_median                                                                         970 ns          970 ns            4
replace bb to ---- in std::string|512_stddev                                                                        31.5 ns         31.5 ns            4
replace bb to ---- in std::string|512_cv                                                                            3.24 %          3.24 %             4
replace bb to ---- in std::string|1024_mean                                                                         2261 ns         2261 ns            4
replace bb to ---- in std::string|1024_median                                                                       2164 ns         2164 ns            4
replace bb to ---- in std::string|1024_stddev                                                                        248 ns          248 ns            4
replace bb to ---- in std::string|1024_cv                                                                          10.94 %         10.94 %             4
replace bb to ---- in std::string|2048_mean                                                                         5887 ns         5887 ns            4
replace bb to ---- in std::string|2048_median                                                                       5770 ns         5770 ns            4
replace bb to ---- in std::string|2048_stddev                                                                        378 ns          378 ns            4
replace bb to ---- in std::string|2048_cv                                                                           6.41 %          6.41 %             4
replace bb to ---- in lstringa<8>|64_mean                                                                            130 ns          130 ns            4
replace bb to ---- in lstringa<8>|64_median                                                                          130 ns          130 ns            4
replace bb to ---- in lstringa<8>|64_stddev                                                                         2.07 ns         2.07 ns            4
replace bb to ---- in lstringa<8>|64_cv                                                                             1.59 %          1.59 %             4
replace bb to ---- in lstringa<8>|256_mean                                                                           494 ns          494 ns            4
replace bb to ---- in lstringa<8>|256_median                                                                         498 ns          498 ns            4
replace bb to ---- in lstringa<8>|256_stddev                                                                        12.3 ns         12.3 ns            4
replace bb to ---- in lstringa<8>|256_cv                                                                            2.49 %          2.49 %             4
replace bb to ---- in lstringa<8>|512_mean                                                                           839 ns          839 ns            4
replace bb to ---- in lstringa<8>|512_median                                                                         838 ns          838 ns            4
replace bb to ---- in lstringa<8>|512_stddev                                                                        22.4 ns         22.4 ns            4
replace bb to ---- in lstringa<8>|512_cv                                                                            2.66 %          2.66 %             4
replace bb to ---- in lstringa<8>|1024_mean                                                                         1731 ns         1731 ns            4
replace bb to ---- in lstringa<8>|1024_median                                                                       1725 ns         1725 ns            4
replace bb to ---- in lstringa<8>|1024_stddev                                                                       27.0 ns         27.0 ns            4
replace bb to ---- in lstringa<8>|1024_cv                                                                           1.56 %          1.56 %             4
replace bb to ---- in lstringa<8>|2048_mean                                                                         3350 ns         3350 ns            4
replace bb to ---- in lstringa<8>|2048_median                                                                       3354 ns         3354 ns            4
replace bb to ---- in lstringa<8>|2048_stddev                                                                        101 ns          101 ns            4
replace bb to ---- in lstringa<8>|2048_cv                                                                           3.02 %          3.02 %             4
replace bb to ---- by init stringa|64_mean                                                                          82.3 ns         82.3 ns            4
replace bb to ---- by init stringa|64_median                                                                        82.2 ns         82.2 ns            4
replace bb to ---- by init stringa|64_stddev                                                                        1.27 ns         1.27 ns            4
replace bb to ---- by init stringa|64_cv                                                                            1.55 %          1.55 %             4
replace bb to ---- by init stringa|256_mean                                                                          276 ns          276 ns            4
replace bb to ---- by init stringa|256_median                                                                        277 ns          277 ns            4
replace bb to ---- by init stringa|256_stddev                                                                       2.04 ns         2.04 ns            4
replace bb to ---- by init stringa|256_cv                                                                           0.74 %          0.74 %             4
replace bb to ---- by init stringa|512_mean                                                                          675 ns          675 ns            4
replace bb to ---- by init stringa|512_median                                                                        675 ns          675 ns            4
replace bb to ---- by init stringa|512_stddev                                                                       6.62 ns         6.62 ns            4
replace bb to ---- by init stringa|512_cv                                                                           0.98 %          0.98 %             4
replace bb to ---- by init stringa|1024_mean                                                                        1510 ns         1510 ns            4
replace bb to ---- by init stringa|1024_median                                                                      1527 ns         1527 ns            4
replace bb to ---- by init stringa|1024_stddev                                                                      45.2 ns         45.2 ns            4
replace bb to ---- by init stringa|1024_cv                                                                          2.99 %          2.99 %             4
replace bb to ---- by init stringa|2048_mean                                                                        3059 ns         3059 ns            4
replace bb to ---- by init stringa|2048_median                                                                      3035 ns         3035 ns            4
replace bb to ---- by init stringa|2048_stddev                                                                      58.4 ns         58.4 ns            4
replace bb to ---- by init stringa|2048_cv                                                                          1.91 %          1.91 %             4
-----  Replace All Str To Same Size ---------/repeats:1                                                            0.000 ns        0.000 ns   1000000000000
replace bb to -- in std::string|64_mean                                                                              120 ns          120 ns            4
replace bb to -- in std::string|64_median                                                                            120 ns          120 ns            4
replace bb to -- in std::string|64_stddev                                                                           2.02 ns         2.02 ns            4
replace bb to -- in std::string|64_cv                                                                               1.68 %          1.68 %             4
replace bb to -- in std::string|256_mean                                                                             365 ns          365 ns            4
replace bb to -- in std::string|256_median                                                                           365 ns          365 ns            4
replace bb to -- in std::string|256_stddev                                                                          6.97 ns         6.97 ns            4
replace bb to -- in std::string|256_cv                                                                              1.91 %          1.91 %             4
replace bb to -- in std::string|512_mean                                                                             772 ns          772 ns            4
replace bb to -- in std::string|512_median                                                                           769 ns          769 ns            4
replace bb to -- in std::string|512_stddev                                                                          17.4 ns         17.4 ns            4
replace bb to -- in std::string|512_cv                                                                              2.25 %          2.25 %             4
replace bb to -- in std::string|1024_mean                                                                           1404 ns         1404 ns            4
replace bb to -- in std::string|1024_median                                                                         1395 ns         1395 ns            4
replace bb to -- in std::string|1024_stddev                                                                         22.2 ns         22.2 ns            4
replace bb to -- in std::string|1024_cv                                                                             1.58 %          1.58 %             4
replace bb to -- in std::string|2048_mean                                                                           2726 ns         2726 ns            4
replace bb to -- in std::string|2048_median                                                                         2715 ns         2715 ns            4
replace bb to -- in std::string|2048_stddev                                                                         39.6 ns         39.6 ns            4
replace bb to -- in std::string|2048_cv                                                                             1.45 %          1.45 %             4
replace bb to -- in lstringa<8>|64_mean                                                                             90.0 ns         90.0 ns            4
replace bb to -- in lstringa<8>|64_median                                                                           89.9 ns         89.9 ns            4
replace bb to -- in lstringa<8>|64_stddev                                                                           1.20 ns         1.20 ns            4
replace bb to -- in lstringa<8>|64_cv                                                                               1.34 %          1.34 %             4
replace bb to -- in lstringa<8>|256_mean                                                                             295 ns          295 ns            4
replace bb to -- in lstringa<8>|256_median                                                                           296 ns          296 ns            4
replace bb to -- in lstringa<8>|256_stddev                                                                          1.96 ns         1.96 ns            4
replace bb to -- in lstringa<8>|256_cv                                                                              0.67 %          0.67 %             4
replace bb to -- in lstringa<8>|512_mean                                                                             540 ns          540 ns            4
replace bb to -- in lstringa<8>|512_median                                                                           531 ns          531 ns            4
replace bb to -- in lstringa<8>|512_stddev                                                                          20.9 ns         20.9 ns            4
replace bb to -- in lstringa<8>|512_cv                                                                              3.88 %          3.88 %             4
replace bb to -- in lstringa<8>|1024_mean                                                                           1086 ns         1086 ns            4
replace bb to -- in lstringa<8>|1024_median                                                                         1079 ns         1079 ns            4
replace bb to -- in lstringa<8>|1024_stddev                                                                         49.9 ns         49.9 ns            4
replace bb to -- in lstringa<8>|1024_cv                                                                             4.60 %          4.60 %             4
replace bb to -- in lstringa<8>|2048_mean                                                                           2111 ns         2111 ns            4
replace bb to -- in lstringa<8>|2048_median                                                                         2083 ns         2083 ns            4
replace bb to -- in lstringa<8>|2048_stddev                                                                         90.9 ns         90.9 ns            4
replace bb to -- in lstringa<8>|2048_cv                                                                             4.30 %          4.30 %             4
replace bb to -- by init stringa|64_mean                                                                            75.9 ns         75.9 ns            4
replace bb to -- by init stringa|64_median                                                                          75.6 ns         75.6 ns            4
replace bb to -- by init stringa|64_stddev                                                                          1.07 ns         1.07 ns            4
replace bb to -- by init stringa|64_cv                                                                              1.40 %          1.40 %             4
replace bb to -- by init stringa|256_mean                                                                            241 ns          241 ns            4
replace bb to -- by init stringa|256_median                                                                          241 ns          241 ns            4
replace bb to -- by init stringa|256_stddev                                                                         1.94 ns         1.94 ns            4
replace bb to -- by init stringa|256_cv                                                                             0.80 %          0.80 %             4
replace bb to -- by init stringa|512_mean                                                                            457 ns          457 ns            4
replace bb to -- by init stringa|512_median                                                                          458 ns          458 ns            4
replace bb to -- by init stringa|512_stddev                                                                         6.93 ns         6.93 ns            4
replace bb to -- by init stringa|512_cv                                                                             1.52 %          1.52 %             4
replace bb to -- by init stringa|1024_mean                                                                           920 ns          920 ns            4
replace bb to -- by init stringa|1024_median                                                                         924 ns          924 ns            4
replace bb to -- by init stringa|1024_stddev                                                                        31.5 ns         31.5 ns            4
replace bb to -- by init stringa|1024_cv                                                                            3.42 %          3.42 %             4
replace bb to -- by init stringa|2048_mean                                                                          1760 ns         1760 ns            4
replace bb to -- by init stringa|2048_median                                                                        1757 ns         1757 ns            4
replace bb to -- by init stringa|2048_stddev                                                                        18.7 ns         18.7 ns            4
replace bb to -- by init stringa|2048_cv                                                                            1.06 %          1.06 %             4
-----  Hash Map insert and find ---------/repeats:1                                                                0.000 ns        0.000 ns   1000000000000
hashStrMapA<size_t> emplace & find stringa;_mean                                                                 3672616 ns      3672647 ns            4
hashStrMapA<size_t> emplace & find stringa;_median                                                               3644400 ns      3644453 ns            4
hashStrMapA<size_t> emplace & find stringa;_stddev                                                                 77712 ns        77696 ns            4
hashStrMapA<size_t> emplace & find stringa;_cv                                                                      2.12 %          2.12 %             4
std::unordered_map<std::string, size_t> emplace & find std::string;_mean                                         3585692 ns      3585702 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string;_median                                       3607558 ns      3607567 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string;_stddev                                         80404 ns        80403 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string;_cv                                              2.24 %          2.24 %             4
hashStrMapA<size_t> emplace & find ssa;_mean                                                                     3715466 ns      3715476 ns            4
hashStrMapA<size_t> emplace & find ssa;_median                                                                   3724805 ns      3724814 ns            4
hashStrMapA<size_t> emplace & find ssa;_stddev                                                                     29987 ns        29987 ns            4
hashStrMapA<size_t> emplace & find ssa;_cv                                                                          0.81 %          0.81 %             4
std::unordered_map<std::string, size_t> emplace & find std::string_view;_mean                                    3948260 ns      3948273 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string_view;_median                                  3934504 ns      3934514 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string_view;_stddev                                    96130 ns        96129 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string_view;_cv                                         2.43 %          2.43 %             4
-----  Build Full Func Name ---------/repeats:1                                                                    0.000 ns        0.000 ns   1000000000000
Build func full name std::string;_mean                                                                               733 ns          733 ns            4
Build func full name std::string;_median                                                                             725 ns          725 ns            4
Build func full name std::string;_stddev                                                                            29.9 ns         29.9 ns            4
Build func full name std::string;_cv                                                                                4.08 %          4.08 %             4
Build func full name std::string 1;_mean                                                                             789 ns          789 ns            4
