2026-01-31T15:51:52+03:00
Running ./benchStr
Run on (32 X 2494.22 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x16)
  L1 Instruction 32 KiB (x16)
  L2 Unified 256 KiB (x16)
  L3 Unified 40960 KiB (x1)
Load Average: 0.05, 0.01, 0.00
***WARNING*** ASLR is enabled, the results may have unreproducible noise in them.
--------------------------------------------------------------------------------------------------------------------------------------------------------
Benchmark                                                                                                              Time             CPU   Iterations
std::string str; ... str += str_var1 + str_var2;_median                                                             1343 ns         1343 ns           10
std::string str; ... str += str_var1 + str_var2;_stddev                                                             25.5 ns         25.5 ns           10
std::string str; ... str += str_var1 + str_var2;_cv                                                                 1.90 %          1.90 %            10
lstringa<16> str; ... str += str_var1 + str_var2;_mean                                                               512 ns          512 ns           10
lstringa<16> str; ... str += str_var1 + str_var2;_median                                                             514 ns          514 ns           10
lstringa<16> str; ... str += str_var1 + str_var2;_stddev                                                            10.4 ns         10.4 ns           10
lstringa<16> str; ... str += str_var1 + str_var2;_cv                                                                2.04 %          2.04 %            10
lstringa<128> str; ... str += str_var1 + str_var2;_mean                                                              442 ns          442 ns           10
lstringa<128> str; ... str += str_var1 + str_var2;_median                                                            435 ns          435 ns           10
lstringa<128> str; ... str += str_var1 + str_var2;_stddev                                                           24.9 ns         24.9 ns           10
lstringa<128> str; ... str += str_var1 + str_var2;_cv                                                               5.63 %          5.63 %            10
lstringa<512> str; ... str += str_var1 + str_var2;_mean                                                              395 ns          395 ns           10
lstringa<512> str; ... str += str_var1 + str_var2;_median                                                            386 ns          386 ns           10
lstringa<512> str; ... str += str_var1 + str_var2;_stddev                                                           21.4 ns         21.4 ns           10
lstringa<512> str; ... str += str_var1 + str_var2;_cv                                                               5.41 %          5.41 %            10
lstringa<1024> str; ... str += str_var1 + str_var2;_mean                                                             338 ns          338 ns           10
lstringa<1024> str; ... str += str_var1 + str_var2;_median                                                           334 ns          334 ns           10
lstringa<1024> str; ... str += str_var1 + str_var2;_stddev                                                          24.6 ns         24.6 ns           10
lstringa<1024> str; ... str += str_var1 + str_var2;_cv                                                              7.28 %          7.28 %            10
-- Append text, number, text --/repeats:1                                                                          0.000 ns        0.000 ns   1000000000000
std::stringstream str; str << "test = " << k << " times";_mean                                                      3041 ns         3041 ns           10
std::stringstream str; str << "test = " << k << " times";_median                                                    3025 ns         3025 ns           10
std::stringstream str; str << "test = " << k << " times";_stddev                                                    62.7 ns         62.7 ns           10
std::stringstream str; str << "test = " << k << " times";_cv                                                        2.06 %          2.06 %            10
std::string str = "test = " + std::to_string(k) + " times";_mean                                                     439 ns          439 ns           10
std::string str = "test = " + std::to_string(k) + " times";_median                                                   438 ns          438 ns           10
std::string str = "test = " + std::to_string(k) + " times";_stddev                                                  12.1 ns         12.1 ns           10
std::string str = "test = " + std::to_string(k) + " times";_cv                                                      2.75 %          2.75 %            10
char buf[100]; sprintf(buf, "test = %u times", k); std::string str = buf;_mean                                      1458 ns         1458 ns           10
char buf[100]; sprintf(buf, "test = %u times", k); std::string str = buf;_median                                    1463 ns         1463 ns           10
char buf[100]; sprintf(buf, "test = %u times", k); std::string str = buf;_stddev                                    31.0 ns         31.0 ns           10
char buf[100]; sprintf(buf, "test = %u times", k); std::string str = buf;_cv                                        2.13 %          2.13 %            10
std::string str = std::format("test = {} times", k);_mean                                                           1251 ns         1251 ns           10
std::string str = std::format("test = {} times", k);_median                                                         1239 ns         1239 ns           10
std::string str = std::format("test = {} times", k);_stddev                                                         40.8 ns         40.8 ns           10
std::string str = std::format("test = {} times", k);_cv                                                             3.27 %          3.27 %            10
lstringa<8> str; str.format("test = {} times", k);_mean                                                             1668 ns         1668 ns           10
lstringa<8> str; str.format("test = {} times", k);_median                                                           1655 ns         1655 ns           10
lstringa<8> str; str.format("test = {} times", k);_stddev                                                           40.6 ns         40.6 ns           10
lstringa<8> str; str.format("test = {} times", k);_cv                                                               2.43 %          2.43 %            10
lstringa<32> str; str.format("test = {} times", k);_mean                                                            1103 ns         1103 ns           10
lstringa<32> str; str.format("test = {} times", k);_median                                                          1085 ns         1085 ns           10
lstringa<32> str; str.format("test = {} times", k);_stddev                                                          84.2 ns         84.2 ns           10
lstringa<32> str; str.format("test = {} times", k);_cv                                                              7.64 %          7.64 %            10
lstringa<8> str = "test = " + k + " times";_mean                                                                     313 ns          313 ns           10
lstringa<8> str = "test = " + k + " times";_median                                                                   307 ns          307 ns           10
lstringa<8> str = "test = " + k + " times";_stddev                                                                  20.2 ns         20.2 ns           10
lstringa<8> str = "test = " + k + " times";_cv                                                                      6.44 %          6.44 %            10
lstringa<32> str = "test = " + k + " times";_mean                                                                    148 ns          148 ns           10
lstringa<32> str = "test = " + k + " times";_median                                                                  147 ns          147 ns           10
lstringa<32> str = "test = " + k + " times";_stddev                                                                 4.11 ns         4.11 ns           10
lstringa<32> str = "test = " + k + " times";_cv                                                                     2.77 %          2.77 %            10
stringa str = "test = " + k + " times";_mean                                                                         162 ns          162 ns           10
stringa str = "test = " + k + " times";_median                                                                       161 ns          161 ns           10
stringa str = "test = " + k + " times";_stddev                                                                      4.77 ns         4.77 ns           10
stringa str = "test = " + k + " times";_cv                                                                          2.94 %          2.94 %            10
-- Split text and convert to int --/repeats:1                                                                      0.000 ns        0.000 ns   1000000000000
std::string::find + substr + std::strtol_mean                                                                        279 ns          279 ns           10
std::string::find + substr + std::strtol_median                                                                      277 ns          277 ns           10
std::string::find + substr + std::strtol_stddev                                                                     8.03 ns         8.03 ns           10
std::string::find + substr + std::strtol_cv                                                                         2.88 %          2.88 %            10
ssa::splitter + ssa::as_int_mean                                                                                     144 ns          144 ns           10
ssa::splitter + ssa::as_int_median                                                                                   145 ns          145 ns           10
ssa::splitter + ssa::as_int_stddev                                                                                  10.2 ns         10.2 ns           10
ssa::splitter + ssa::as_int_cv                                                                                      7.08 %          7.08 %            10
ssa::splitf + functor_mean                                                                                           130 ns          130 ns           10
ssa::splitf + functor_median                                                                                         127 ns          127 ns           10
ssa::splitf + functor_stddev                                                                                        7.98 ns         7.98 ns           10
ssa::splitf + functor_cv                                                                                            6.14 %          6.14 %            10
-- Replace symbols in text ~400 symbols --/repeats:1                                                               0.000 ns        0.000 ns   1000000000000
Naive (and wrong) replace symbols with std::string find + replace_mean                                               827 ns          827 ns           10
Naive (and wrong) replace symbols with std::string find + replace_median                                             828 ns          828 ns           10
Naive (and wrong) replace symbols with std::string find + replace_stddev                                            16.4 ns         16.4 ns           10
Naive (and wrong) replace symbols with std::string find + replace_cv                                                1.98 %          1.98 %            10
replace symbols with std::string find_first_of + replace_mean                                                       2391 ns         2391 ns           10
replace symbols with std::string find_first_of + replace_median                                                     2335 ns         2335 ns           10
replace symbols with std::string find_first_of + replace_stddev                                                      188 ns          188 ns           10
replace symbols with std::string find_first_of + replace_cv                                                         7.86 %          7.86 %            10
replace symbols with std::string_view find_first_of + copy_mean                                                     1089 ns         1089 ns           10
replace symbols with std::string_view find_first_of + copy_median                                                   1077 ns         1077 ns           10
replace symbols with std::string_view find_first_of + copy_stddev                                                   85.4 ns         85.4 ns           10
replace symbols with std::string_view find_first_of + copy_cv                                                       7.84 %          7.84 %            10
replace runtime symbols with string expressions and without remembering all search results_mean                     1478 ns         1478 ns           10
replace runtime symbols with string expressions and without remembering all search results_median                   1430 ns         1430 ns           10
replace runtime symbols with string expressions and without remembering all search results_stddev                    129 ns          129 ns           10
replace runtime symbols with string expressions and without remembering all search results_cv                       8.74 %          8.74 %            10
replace runtime symbols with simstr and memorization of all search results_mean                                     1013 ns         1013 ns           10
replace runtime symbols with simstr and memorization of all search results_median                                   1011 ns         1011 ns           10
replace runtime symbols with simstr and memorization of all search results_stddev                                   15.1 ns         15.1 ns           10
replace runtime symbols with simstr and memorization of all search results_cv                                       1.49 %          1.49 %            10
replace const symbols with string expressions and without remembering all search results_mean                       1247 ns         1247 ns           10
replace const symbols with string expressions and without remembering all search results_median                     1231 ns         1231 ns           10
replace const symbols with string expressions and without remembering all search results_stddev                     61.9 ns         61.9 ns           10
replace const symbols with string expressions and without remembering all search results_cv                         4.96 %          4.96 %            10
replace const symbols with string expressions and memorization of all search results_mean                            897 ns          897 ns           10
replace const symbols with string expressions and memorization of all search results_median                          870 ns          870 ns           10
replace const symbols with string expressions and memorization of all search results_stddev                         61.0 ns         61.0 ns           10
replace const symbols with string expressions and memorization of all search results_cv                             6.80 %          6.80 %            10
-- Replace symbols in text ~40 symbols --/repeats:1                                                                0.000 ns        0.000 ns   1000000000000
Short Naive (and wrong) replace symbols with std::string find + replace_mean                                         162 ns          162 ns           10
Short Naive (and wrong) replace symbols with std::string find + replace_median                                       161 ns          161 ns           10
Short Naive (and wrong) replace symbols with std::string find + replace_stddev                                      7.18 ns         7.18 ns           10
Short Naive (and wrong) replace symbols with std::string find + replace_cv                                          4.42 %          4.42 %            10
Short replace symbols with std::string find_first_of + replace_mean                                                  302 ns          302 ns           10
Short replace symbols with std::string find_first_of + replace_median                                                302 ns          302 ns           10
Short replace symbols with std::string find_first_of + replace_stddev                                               4.21 ns         4.21 ns           10
Short replace symbols with std::string find_first_of + replace_cv                                                   1.40 %          1.40 %            10
Short replace symbols with std::string_view find_first_of + copy_mean                                                159 ns          159 ns           10
Short replace symbols with std::string_view find_first_of + copy_median                                              159 ns          159 ns           10
Short replace symbols with std::string_view find_first_of + copy_stddev                                             3.05 ns         3.05 ns           10
Short replace symbols with std::string_view find_first_of + copy_cv                                                 1.92 %          1.92 %            10
Short replace runtime symbols with string expressions and without remembering all search results_mean                190 ns          190 ns           10
Short replace runtime symbols with string expressions and without remembering all search results_median              188 ns          188 ns           10
Short replace runtime symbols with string expressions and without remembering all search results_stddev             7.04 ns         7.04 ns           10
Short replace runtime symbols with string expressions and without remembering all search results_cv                 3.70 %          3.70 %            10
Short replace runtime symbols with simstr and memorization of all search results_mean                                196 ns          196 ns           10
Short replace runtime symbols with simstr and memorization of all search results_median                              193 ns          193 ns           10
Short replace runtime symbols with simstr and memorization of all search results_stddev                             6.63 ns         6.63 ns           10
Short replace runtime symbols with simstr and memorization of all search results_cv                                 3.39 %          3.39 %            10
Short replace const symbols with string expressions and without remembering all search results_mean                  162 ns          162 ns           10
Short replace const symbols with string expressions and without remembering all search results_median                161 ns          161 ns           10
Short replace const symbols with string expressions and without remembering all search results_stddev               1.96 ns         1.96 ns           10
Short replace const symbols with string expressions and without remembering all search results_cv                   1.21 %          1.21 %            10
Short replace const symbols with string expressions and memorization of all search results_mean                      165 ns          165 ns           10
Short replace const symbols with string expressions and memorization of all search results_median                    164 ns          164 ns           10
Short replace const symbols with string expressions and memorization of all search results_stddev                   4.58 ns         4.58 ns           10
Short replace const symbols with string expressions and memorization of all search results_cv                       2.77 %          2.77 %            10
-----  Replace All Str To Longer Size ---------/repeats:1                                                          0.000 ns        0.000 ns   1000000000000
replace bb to ---- in std::string|64_mean                                                                            174 ns          174 ns           10
replace bb to ---- in std::string|64_median                                                                          168 ns          168 ns           10
replace bb to ---- in std::string|64_stddev                                                                         18.8 ns         18.8 ns           10
replace bb to ---- in std::string|64_cv                                                                            10.80 %         10.80 %            10
replace bb to ---- in std::string|256_mean                                                                           524 ns          524 ns           10
replace bb to ---- in std::string|256_median                                                                         499 ns          499 ns           10
replace bb to ---- in std::string|256_stddev                                                                        49.1 ns         49.1 ns           10
replace bb to ---- in std::string|256_cv                                                                            9.36 %          9.36 %            10
replace bb to ---- in std::string|512_mean                                                                           949 ns          949 ns           10
replace bb to ---- in std::string|512_median                                                                         945 ns          945 ns           10
replace bb to ---- in std::string|512_stddev                                                                        28.0 ns         28.0 ns           10
replace bb to ---- in std::string|512_cv                                                                            2.95 %          2.95 %            10
replace bb to ---- in std::string|1024_mean                                                                         2201 ns         2201 ns           10
replace bb to ---- in std::string|1024_median                                                                       2211 ns         2211 ns           10
replace bb to ---- in std::string|1024_stddev                                                                       54.2 ns         54.2 ns           10
replace bb to ---- in std::string|1024_cv                                                                           2.46 %          2.46 %            10
replace bb to ---- in std::string|2048_mean                                                                         5758 ns         5758 ns           10
replace bb to ---- in std::string|2048_median                                                                       5680 ns         5680 ns           10
replace bb to ---- in std::string|2048_stddev                                                                        271 ns          271 ns           10
replace bb to ---- in std::string|2048_cv                                                                           4.71 %          4.71 %            10
replace bb to ---- in lstringa<8>|64_mean                                                                            156 ns          156 ns           10
replace bb to ---- in lstringa<8>|64_median                                                                          153 ns          153 ns           10
replace bb to ---- in lstringa<8>|64_stddev                                                                         6.50 ns         6.50 ns           10
replace bb to ---- in lstringa<8>|64_cv                                                                             4.18 %          4.18 %            10
replace bb to ---- in lstringa<8>|256_mean                                                                           493 ns          493 ns           10
replace bb to ---- in lstringa<8>|256_median                                                                         488 ns          488 ns           10
replace bb to ---- in lstringa<8>|256_stddev                                                                        18.6 ns         18.6 ns           10
replace bb to ---- in lstringa<8>|256_cv                                                                            3.77 %          3.77 %            10
replace bb to ---- in lstringa<8>|512_mean                                                                           979 ns          979 ns           10
replace bb to ---- in lstringa<8>|512_median                                                                         937 ns          937 ns           10
replace bb to ---- in lstringa<8>|512_stddev                                                                        94.5 ns         94.5 ns           10
replace bb to ---- in lstringa<8>|512_cv                                                                            9.65 %          9.65 %            10
replace bb to ---- in lstringa<8>|1024_mean                                                                         1881 ns         1881 ns           10
replace bb to ---- in lstringa<8>|1024_median                                                                       1870 ns         1870 ns           10
replace bb to ---- in lstringa<8>|1024_stddev                                                                       78.3 ns         78.3 ns           10
replace bb to ---- in lstringa<8>|1024_cv                                                                           4.16 %          4.16 %            10
replace bb to ---- in lstringa<8>|2048_mean                                                                         3456 ns         3456 ns           10
replace bb to ---- in lstringa<8>|2048_median                                                                       3432 ns         3432 ns           10
replace bb to ---- in lstringa<8>|2048_stddev                                                                        169 ns          169 ns           10
replace bb to ---- in lstringa<8>|2048_cv                                                                           4.89 %          4.89 %            10
replace bb to ---- by init stringa|64_mean                                                                         100.0 ns        100.0 ns           10
replace bb to ---- by init stringa|64_median                                                                        99.1 ns         99.1 ns           10
replace bb to ---- by init stringa|64_stddev                                                                        3.23 ns         3.23 ns           10
replace bb to ---- by init stringa|64_cv                                                                            3.23 %          3.23 %            10
replace bb to ---- by init stringa|256_mean                                                                          306 ns          306 ns           10
replace bb to ---- by init stringa|256_median                                                                        303 ns          303 ns           10
replace bb to ---- by init stringa|256_stddev                                                                       11.3 ns         11.3 ns           10
replace bb to ---- by init stringa|256_cv                                                                           3.69 %          3.69 %            10
replace bb to ---- by init stringa|512_mean                                                                          728 ns          728 ns           10
replace bb to ---- by init stringa|512_median                                                                        726 ns          726 ns           10
replace bb to ---- by init stringa|512_stddev                                                                       12.7 ns         12.7 ns           10
replace bb to ---- by init stringa|512_cv                                                                           1.75 %          1.75 %            10
replace bb to ---- by init stringa|1024_mean                                                                        1640 ns         1640 ns           10
replace bb to ---- by init stringa|1024_median                                                                      1625 ns         1625 ns           10
replace bb to ---- by init stringa|1024_stddev                                                                      48.9 ns         48.9 ns           10
replace bb to ---- by init stringa|1024_cv                                                                          2.98 %          2.98 %            10
replace bb to ---- by init stringa|2048_mean                                                                        3320 ns         3320 ns           10
replace bb to ---- by init stringa|2048_median                                                                      3316 ns         3316 ns           10
replace bb to ---- by init stringa|2048_stddev                                                                      60.1 ns         60.1 ns           10
replace bb to ---- by init stringa|2048_cv                                                                          1.81 %          1.81 %            10
-----  Replace All Str To Same Size ---------/repeats:1                                                            0.000 ns        0.000 ns   1000000000000
replace bb to -- in std::string|64_mean                                                                              123 ns          123 ns           10
replace bb to -- in std::string|64_median                                                                            123 ns          123 ns           10
replace bb to -- in std::string|64_stddev                                                                           2.21 ns         2.21 ns           10
replace bb to -- in std::string|64_cv                                                                               1.80 %          1.80 %            10
replace bb to -- in std::string|256_mean                                                                             369 ns          369 ns           10
replace bb to -- in std::string|256_median                                                                           367 ns          367 ns           10
replace bb to -- in std::string|256_stddev                                                                          14.4 ns         14.4 ns           10
replace bb to -- in std::string|256_cv                                                                              3.90 %          3.90 %            10
replace bb to -- in std::string|512_mean                                                                             758 ns          758 ns           10
replace bb to -- in std::string|512_median                                                                           757 ns          757 ns           10
replace bb to -- in std::string|512_stddev                                                                          12.1 ns         12.1 ns           10
replace bb to -- in std::string|512_cv                                                                              1.59 %          1.59 %            10
replace bb to -- in std::string|1024_mean                                                                           1475 ns         1475 ns           10
replace bb to -- in std::string|1024_median                                                                         1486 ns         1486 ns           10
replace bb to -- in std::string|1024_stddev                                                                         74.8 ns         74.8 ns           10
replace bb to -- in std::string|1024_cv                                                                             5.07 %          5.07 %            10
replace bb to -- in std::string|2048_mean                                                                           2805 ns         2805 ns           10
replace bb to -- in std::string|2048_median                                                                         2795 ns         2795 ns           10
replace bb to -- in std::string|2048_stddev                                                                         55.6 ns         55.6 ns           10
replace bb to -- in std::string|2048_cv                                                                             1.98 %          1.98 %            10
replace bb to -- in lstringa<8>|64_mean                                                                             98.2 ns         98.2 ns           10
replace bb to -- in lstringa<8>|64_median                                                                           98.3 ns         98.3 ns           10
replace bb to -- in lstringa<8>|64_stddev                                                                           1.72 ns         1.72 ns           10
replace bb to -- in lstringa<8>|64_cv                                                                               1.75 %          1.75 %            10
replace bb to -- in lstringa<8>|256_mean                                                                             296 ns          296 ns           10
replace bb to -- in lstringa<8>|256_median                                                                           293 ns          293 ns           10
replace bb to -- in lstringa<8>|256_stddev                                                                          9.44 ns         9.44 ns           10
replace bb to -- in lstringa<8>|256_cv                                                                              3.19 %          3.19 %            10
replace bb to -- in lstringa<8>|512_mean                                                                             579 ns          579 ns           10
replace bb to -- in lstringa<8>|512_median                                                                           564 ns          564 ns           10
replace bb to -- in lstringa<8>|512_stddev                                                                          31.0 ns         31.0 ns           10
replace bb to -- in lstringa<8>|512_cv                                                                              5.35 %          5.35 %            10
replace bb to -- in lstringa<8>|1024_mean                                                                           1109 ns         1109 ns           10
replace bb to -- in lstringa<8>|1024_median                                                                         1105 ns         1105 ns           10
replace bb to -- in lstringa<8>|1024_stddev                                                                         35.4 ns         35.4 ns           10
replace bb to -- in lstringa<8>|1024_cv                                                                             3.20 %          3.20 %            10
replace bb to -- in lstringa<8>|2048_mean                                                                           2138 ns         2139 ns           10
replace bb to -- in lstringa<8>|2048_median                                                                         2075 ns         2075 ns           10
replace bb to -- in lstringa<8>|2048_stddev                                                                          172 ns          172 ns           10
replace bb to -- in lstringa<8>|2048_cv                                                                             8.04 %          8.04 %            10
replace bb to -- by init stringa|64_mean                                                                            96.7 ns         96.7 ns           10
replace bb to -- by init stringa|64_median                                                                          96.1 ns         96.1 ns           10
replace bb to -- by init stringa|64_stddev                                                                          2.88 ns         2.88 ns           10
replace bb to -- by init stringa|64_cv                                                                              2.98 %          2.98 %            10
replace bb to -- by init stringa|256_mean                                                                            279 ns          279 ns           10
replace bb to -- by init stringa|256_median                                                                          279 ns          279 ns           10
replace bb to -- by init stringa|256_stddev                                                                         2.87 ns         2.87 ns           10
replace bb to -- by init stringa|256_cv                                                                             1.03 %          1.03 %            10
replace bb to -- by init stringa|512_mean                                                                            521 ns          521 ns           10
replace bb to -- by init stringa|512_median                                                                          518 ns          518 ns           10
replace bb to -- by init stringa|512_stddev                                                                         8.19 ns         8.19 ns           10
replace bb to -- by init stringa|512_cv                                                                             1.57 %          1.57 %            10
replace bb to -- by init stringa|1024_mean                                                                          1034 ns         1034 ns           10
replace bb to -- by init stringa|1024_median                                                                        1025 ns         1025 ns           10
replace bb to -- by init stringa|1024_stddev                                                                        35.1 ns         35.1 ns           10
replace bb to -- by init stringa|1024_cv                                                                            3.39 %          3.39 %            10
replace bb to -- by init stringa|2048_mean                                                                          1964 ns         1964 ns           10
replace bb to -- by init stringa|2048_median                                                                        1946 ns         1946 ns           10
replace bb to -- by init stringa|2048_stddev                                                                        62.7 ns         62.7 ns           10
replace bb to -- by init stringa|2048_cv                                                                            3.19 %          3.19 %            10
-----  Hash Map insert and find ---------/repeats:1                                                                0.000 ns        0.000 ns   1000000000000
hashStrMapA<size_t> emplace & find stringa;_mean                                                                 3720534 ns      3720548 ns           10
hashStrMapA<size_t> emplace & find stringa;_median                                                               3693681 ns      3693692 ns           10
hashStrMapA<size_t> emplace & find stringa;_stddev                                                                 83091 ns        83091 ns           10
hashStrMapA<size_t> emplace & find stringa;_cv                                                                      2.23 %          2.23 %            10
std::unordered_map<std::string, size_t> emplace & find std::string;_mean                                         3566994 ns      3567006 ns           10
std::unordered_map<std::string, size_t> emplace & find std::string;_median                                       3549509 ns      3549523 ns           10
std::unordered_map<std::string, size_t> emplace & find std::string;_stddev                                         96378 ns        96376 ns           10
std::unordered_map<std::string, size_t> emplace & find std::string;_cv                                              2.70 %          2.70 %            10
hashStrMapA<size_t> emplace & find ssa;_mean                                                                     3767835 ns      3767848 ns           10
hashStrMapA<size_t> emplace & find ssa;_median                                                                   3720436 ns      3720451 ns           10
hashStrMapA<size_t> emplace & find ssa;_stddev                                                                    138770 ns       138769 ns           10
hashStrMapA<size_t> emplace & find ssa;_cv                                                                          3.68 %          3.68 %            10
std::unordered_map<std::string, size_t> emplace & find std::string_view;_mean                                    4195628 ns      4195640 ns           10
std::unordered_map<std::string, size_t> emplace & find std::string_view;_median                                  4120244 ns      4120262 ns           10
std::unordered_map<std::string, size_t> emplace & find std::string_view;_stddev                                   303735 ns       303734 ns           10
std::unordered_map<std::string, size_t> emplace & find std::string_view;_cv                                         7.24 %          7.24 %            10
-----  Build Full Func Name ---------/repeats:1                                                                    0.000 ns        0.000 ns   1000000000000
Build func full name std::string;_mean                                                                              1049 ns         1049 ns           10
Build func full name std::string;_median                                                                            1024 ns         1024 ns           10
Build func full name std::string;_stddev                                                                             123 ns          123 ns           10
Build func full name std::string;_cv                                                                               11.68 %         11.68 %            10
Build func full name std::string 1;_mean                                                                            1016 ns         1016 ns           10
Build func full name std::string 1;_median                                                                          1013 ns         1013 ns           10
Build func full name std::string 1;_stddev                                                                          19.8 ns         19.8 ns           10
Build func full name std::string 1;_cv                                                                              1.95 %          1.95 %            10
Build func full name std::stream;_mean                                                                              2568 ns         2568 ns           10
Build func full name std::stream;_median                                                                            2537 ns         2537 ns           10
Build func full name std::stream;_stddev                                                                            90.0 ns         90.0 ns           10
Build func full name std::stream;_cv                                                                                3.50 %          3.50 %            10
Build func full name stringa;_mean                                                                                   460 ns          460 ns           10
Build func full name stringa;_median                                                                                 458 ns          458 ns           10
Build func full name stringa;_stddev                                                                                14.4 ns         14.4 ns           10
Build func full name stringa;_cv                                                                                    3.14 %          3.14 %            10
Build func full name stringa 1;_mean                                                                                 682 ns          682 ns           10
Build func full name stringa 1;_median                                                                               673 ns          673 ns           10
Build func full name stringa 1;_stddev                                                                              26.1 ns         26.1 ns           10
Build func full name stringa 1;_cv                                                                                  3.84 %          3.84 %            10
